Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Nordoff-Robbins Music Therapy Australia,"Second Avenue, Building E, Western Sydney University, Kingswood NSW 2747, Australia",-33.7650889,150.7275693,ChIJ_zwSdH6FEmsRKHuf__LHI-g,,,,null,null,null,,"Second Avenue, Building E, Western Sydney University, Kingswood NSW 2747, Australia",-33.7650889,150.7275693
Motor Neurone Disease Association of Queensland Inc.,"1/89 Factory Rd, Oxley QLD 4075, Australia",-27.5703067,152.9837013,ChIJ8YVXshZPkWsR31r2DA9zxvU,,,,null,null,null,,"1/89 Factory Rd, Oxley QLD 4075, Australia",-27.5703067,152.9837013
Co.As.It. Community Services,"62B Lor 4 Toa Payoh, Block 62B, Singapore 312062",1.3358844,103.851293,ChIJY7f8V28X2jER-tzeYb8zHOg,,,,null,null,null,,"62B Lor 4 Toa Payoh, Block 62B, Singapore 312062",1.3358844,103.851293
Can Support,"A-2 , Gulmohar Park, Opposite Kamla Nehru College, New Delhi, Delhi 110049, India",28.5567058,77.2158695,ChIJC1Xp_HUdDTkRtM9NBZ429Zk,,,,null,null,null,,"A-2 , Gulmohar Park, Opposite Kamla Nehru College, New Delhi, Delhi 110049, India",28.5567058,77.2158695
Distinctive Options,"Suite 12/36 Macedon St, Sunbury VIC 3429, Australia",-37.5802161,144.7344665,ChIJWzNaLWzt1moR8HgUcxwyxAc,,,,null,null,null,,"Suite 12/36 Macedon St, Sunbury VIC 3429, Australia",-37.5802161,144.7344665
Daughterly Care,"Shop 3/836 Military Rd, Mosman NSW 2088, Australia",-33.8289111,151.2441753,ChIJRY9N62lVDWsRn3vHAInoxuk,,,,null,null,null,,"Shop 3/836 Military Rd, Mosman NSW 2088, Australia",-33.8289111,151.2441753
UnitingCare ReGen,"26 Jessie St, Coburg VIC 3058, Australia",-37.753742,144.959439,ChIJCRb1DVVb1moRU11ammJMU1w,,,,"26 Jessie St, Coburg, Victoria, 3058, AU",-37.803425,145.01105,,"26 Jessie St, Coburg, Victoria, 3058, AU",-37.803425,145.01105
Create A Sense of Place,"21 Lower Kent Ridge Rd, Singapore 119077",1.2966426,103.7763939,ChIJ2QJCeFYa2jERa434wdYIjUg,,,,null,null,null,,"21 Lower Kent Ridge Rd, Singapore 119077",1.2966426,103.7763939
End All Domestic Violence Ltd,null,null,null,null,,,,"PO Box 3831, Robina, Qld, 4230, AU",-27.994457,153.40938,,"PO Box 3831, Robina, Qld, 4230, AU",-27.994457,153.40938
At Reach Australia,"44 Margaret St, Sydney NSW 2000, Australia",-33.8648104,151.2058118,ChIJeRaRIkGuEmsRR7S21hXqmkY,,,,"PO Box, Liverpool, NSW, 1871, AU",-33.84907,151.13834,,"PO Box, Liverpool, NSW, 1871, AU",-33.84907,151.13834
GYEON quartz,"Lot 2805 Jalan Damansara, Kg Sg Penchala, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.161978,101.617875,ChIJI5f4nNJIzDERlsXP0D3EkzQ,,,,null,null,null,,"Lot 2805 Jalan Damansara, Kg Sg Penchala, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.161978,101.617875
Walter Carter Funerals,"249 Bronte Rd, Waverley NSW 2024, Australia",-33.9017309,151.2542558,ChIJ1cX5gfCtEmsRzx_vfopV2Bo,,,,"302 Oxford St, Bondi Junction, New South Wales, 2022, AU",-33.84907,151.13834,,"302 Oxford St, Bondi Junction, New South Wales, 2022, AU",-33.84907,151.13834
THORNFIELD HALL LIMITED,null,null,null,null,,,,null,null,null,,null,null,null
Bright Plan Management,"181 Bay Street appointment only, Brighton VIC 3186, Australia",-37.9047056,144.9982762,ChIJlQplr0yJ1moRBFyOFA6eXD8,,,,null,null,null,,"181 Bay Street appointment only, Brighton VIC 3186, Australia",-37.9047056,144.9982762
Best Practice Community Services,"15/16 Charlton Ct, Woolner NT 0820, Australia",-12.4305482,130.8596215,ChIJq6qq8eCTwCwRKOPsX37KH2g,,,,null,null,null,,"15/16 Charlton Ct, Woolner NT 0820, Australia",-12.4305482,130.8596215
Templeton Family Funerals,"2A Carmen St, Dandenong VIC 3175, Australia",-37.970571,145.1968733,ChIJUx1SqYk81moRWSoXurPwh6c,,,,"null, null, null, 3156, AU",-37.803425,145.01105,,"null, null, null, 3156, AU",-37.803425,145.01105
The Parks Community NetworkInc,"561-583 Polding St, Wetherill Park NSW 2164, Australia",-33.8578785,150.9002503,ChIJAwk4nPuWEmsRLlf32m2jetc,,,,null,null,null,,"561-583 Polding St, Wetherill Park NSW 2164, Australia",-33.8578785,150.9002503
Powerhouse Programs,"715 W Worthy Rd, Gonzales, LA 70737, United States",30.2250879,-90.9266164,ChIJPz0hfMC1JoYR9rBnv8slwJc,,,,"24 Amsterdam Street, BRISBANE, QLD, 4122, AU",-27.47126,153.01831,,"24 Amsterdam Street, BRISBANE, QLD, 4122, AU",-27.47126,153.01831
BALA,"Kuil Sri Bala Subramaniam Paribalana Saba, Jalan Haruan, Johor, 81300 Skudai, Malaysia",1.5345219,103.664997,ChIJx61mwsBz2jER1hvxD7rAQC8,,,,"Brisbane, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,,"Brisbane, Brisbane, Queensland, 4000, AU",-27.47126,153.01831
Autism Abilities,"5 Ang Mo Kio Ave 10, Singapore 569739",1.359282,103.854654,ChIJqYEdnhwX2jER_44uzmmWnwU,,,,null,null,null,,"5 Ang Mo Kio Ave 10, Singapore 569739",1.359282,103.854654
Kara House,"Jl. Ahmad Yani, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1097828,104.0477384,ChIJ_dkdYKqJ2TERjakJGk1AVYs,,,,null,null,null,,"Jl. Ahmad Yani, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1097828,104.0477384
leukodystrophyresourceresearch,"1/18 Gayundah Esplanade, Woody Point QLD 4019, Australia",-27.259743,153.107298,ChIJJ6j3vtXlk2sRLWoMQGwMWtY,,,,"null, null, QLD, null, AU",-25.574999,134.3547,,"null, null, QLD, null, AU",-25.574999,134.3547
Chapter House Funerals,"400 High St, Kew VIC 3101, Australia",-37.804309,145.038161,ChIJz_0BS8ND1moRemOBxAeYqck,,,,null,null,null,,"400 High St, Kew VIC 3101, Australia",-37.804309,145.038161
Lesbian Parenting Australia Inc,"186A Glebe Point Rd, Glebe NSW 2037, Australia",-33.8780701,151.1866868,ChIJ2YjCYdOvEmsRqwYM4LOCnMg,,,,"18 Jamieson Rd, North Nowra, NSW, 2541, AU",-34.874565,150.60246,,"18 Jamieson Rd, North Nowra, NSW, 2541, AU",-34.874565,150.60246
FIFO Foundations,null,null,null,null,,,,null,null,null,,null,null,null
Dinamix Care,"28/50 Sanders St, Upper Mount Gravatt QLD 4122, Australia",-27.5585455,153.0824829,ChIJDSWVojBCkWsRJeJ58CIqXdA,,,,"50-56 Sanders St, Upper Mount Gravatt, Queensland, 4122, AU",-27.47126,153.01831,,"50-56 Sanders St, Upper Mount Gravatt, Queensland, 4122, AU",-27.47126,153.01831
Prospect Hill,"Prospect Hill, Prospect NSW 2148, Australia",-33.821031,150.9156671,ChIJPwJUToSXEmsREIh-y9YFqV0,,,,null,null,null,,"Prospect Hill, Prospect NSW 2148, Australia",-33.821031,150.9156671
St Vincent de Paul Society Canberra/Goulburn,"2 Loch St, Yarralumla ACT 2600, Australia",-35.3095323,149.103657,ChIJBS5D7TazF2sR3BAXTNneGQI,,,,null,null,null,,"2 Loch St, Yarralumla ACT 2600, Australia",-35.3095323,149.103657
Forsight,"Level 3, Arjun Chambers Kalathiparambu Cross Road, Eranakulam, Kochi, Kerala 682016, India",9.9664274,76.2886923,ChIJWV-Iy7ZyCDsRrtmb28_rvLE,,,,null,null,null,,"Level 3, Arjun Chambers Kalathiparambu Cross Road, Eranakulam, Kochi, Kerala 682016, India",9.9664274,76.2886923
Extended Families Australia,"1/95 Bell St, Coburg VIC 3058, Australia",-37.741571,144.96545,ChIJfTj852aeQgERywD6QLjx6g8,,,,null,null,null,,"1/95 Bell St, Coburg VIC 3058, Australia",-37.741571,144.96545
Domestic Violence Crisis Service ACT,"12 Chivell St, Elizabeth South SA 5112, Australia",-34.7316068,138.6612619,ChIJA__FhnKysGoRltkxLQHH4Lo,,,,null,null,null,,"12 Chivell St, Elizabeth South SA 5112, Australia",-34.7316068,138.6612619
Bathurst Seymour Centre,"3/55 Seymour St, Bathurst NSW 2795, Australia",-33.4222686,149.5816223,ChIJzz6EVsvlEWsRsBBAyfZ2_D0,,,,null,null,null,,"3/55 Seymour St, Bathurst NSW 2795, Australia",-33.4222686,149.5816223
Li-Ve Tasmania,"26 Lampton Ave, Derwent Park TAS 7009, Australia",-42.8342027,147.2940735,ChIJC8eEUQfgbaoR4G1n3aWmbZM,,,,null,null,null,,"26 Lampton Ave, Derwent Park TAS 7009, Australia",-42.8342027,147.2940735
Mambourin,"Mambourin VIC 3024, Australia",-37.892471,144.5964645,ChIJd6xJIkma1moRsPqMIXVWBAU,,,,null,null,null,,"Mambourin VIC 3024, Australia",-37.892471,144.5964645
CASPA Services Ltd,"17 Keen St, Lismore NSW 2480, Australia",-28.80484,153.280577,ChIJOxiGpRCekGsRHCGSf-PUHWE,,,,null,null,null,,"17 Keen St, Lismore NSW 2480, Australia",-28.80484,153.280577
Epilepsy Queensland Inc.,"Level 2, Gabba Towers, 411 Vulture St, Woolloongabba QLD 4102, Australia",-27.485073,153.037041,ChIJqeJLnhVakWsR_J16veIt5tU,,,,null,null,null,,"Level 2, Gabba Towers, 411 Vulture St, Woolloongabba QLD 4102, Australia",-27.485073,153.037041
Maple Community Services,"302/85 Flushcombe Rd, Blacktown NSW 2148, Australia",-33.7727941,150.9077691,ChIJST2uyV-ZEmsRihiKq8U8Gn4,,,,null,null,null,,"302/85 Flushcombe Rd, Blacktown NSW 2148, Australia",-33.7727941,150.9077691
Toora Women inc.,"Suite 4 Weston Community Hub cnr Hilder &, Gritten St, Weston ACT 2611, Australia",-35.3375494,149.0560925,ChIJg_XxwLi0F2sRNPFd51CWyGk,,,,null,null,null,,"Suite 4 Weston Community Hub cnr Hilder &, Gritten St, Weston ACT 2611, Australia",-35.3375494,149.0560925
Macedonian Community Welfare Association (MCWA),"Level 3, suite 312/1 Thomas Holmes St, Maribyrnong VIC 3032, Australia",-37.78366,144.891962,ChIJWd9Wax711moRNz67PfVpoBY,,,,null,null,null,,"Level 3, suite 312/1 Thomas Holmes St, Maribyrnong VIC 3032, Australia",-37.78366,144.891962
Calm Families Autism Support,"One Orchard Blvd, #13-06 Camden Medical Centre, Singapore 248649",1.303188,103.8238207,ChIJfYy6h4kZ2jER4Xc62mrtmVA,,,,null,null,null,,"One Orchard Blvd, #13-06 Camden Medical Centre, Singapore 248649",1.303188,103.8238207
Next Step Incorporated,"10 Chittaway Rd, Ourimbah NSW 2258, Australia",-33.3575167,151.3779896,ChIJcfM9ooDLcmsRGiKT-lHk5Ug,,,,"28 Hely Street, Wyong, NSW, 2259, AU",-33.84907,151.13834,,"28 Hely Street, Wyong, NSW, 2259, AU",-33.84907,151.13834
FAMILY SUPPORT NEWCASTLE INC,"2 High St, Waratah NSW 2298, Australia",-32.9052678,151.7277614,ChIJ4YfhKEMUc2sRaSdo0EjyhvE,,,,"2 High St, Waratah, New South Wales, 2298, AU",-32.92528,151.7527,,"2 High St, Waratah, New South Wales, 2298, AU",-32.92528,151.7527
Your Life Assist,"589 Beams Rd, Carseldine QLD 4034, Australia",-27.3468576,153.0215167,ChIJKZ-im87ik2sRB3IW1GIzU6Q,,,,"_, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,,"_, Brisbane, Queensland, 4000, AU",-27.47126,153.01831
Jigsaw Queensland Inc.,"176 Fitzgerald St, North Perth WA 6006, Australia",-31.9410735,115.8556655,ChIJU22q46umMioRJKt-JKKtn3U,,,,null,null,null,,"176 Fitzgerald St, North Perth WA 6006, Australia",-31.9410735,115.8556655
Optimum Plan Management,null,null,null,null,,,,null,null,null,,null,null,null
Leading Change Psychology,"Suite 3/45-49 Bundock St, Belgian Gardens QLD 4810, Australia",-19.2456911,146.7959559,ChIJ__8PFvL41WsRW8JLnlCxTuA,,,,"45 Bundock Street, Belgian Gardens, QLD, 4810, AU",-19.257622,146.81787,,"45 Bundock Street, Belgian Gardens, QLD, 4810, AU",-19.257622,146.81787
PosAbility,"f28/16 Mars Rd, Lane Cove West NSW 2066, Australia",-33.8130806,151.1475803,ChIJcSzvaWevEmsR-C-VgsnScUo,,,,"Hart Street Dundas Valley, Sydney, null, 2117, AU",-33.84907,151.13834,,"Hart Street Dundas Valley, Sydney, null, 2117, AU",-33.84907,151.13834
Hair On The Move 2 U,null,null,null,null,,,,null,null,null,,null,null,null
Naiseel DSouza,"82 Moreland Rd, Brunswick VIC 3056, Australia",-37.7564796,144.9721741,ChIJJUBVgahE1moRdZDixCjuaZE,,,,null,null,null,,"82 Moreland Rd, Brunswick VIC 3056, Australia",-37.7564796,144.9721741
Organise.Curate.Design.,null,null,null,null,,,,null,null,null,,null,null,null
Pathways Support Services,null,null,null,null,,,,null,null,null,,null,null,null
Abbeys Auctions,"80-86 Highbury Rd, Burwood VIC 3125, Australia",-37.8547451,145.1045666,ChIJ-1Tbc7xA1moRGoTC37e-zu4,,,,null,null,null,,"80-86 Highbury Rd, Burwood VIC 3125, Australia",-37.8547451,145.1045666
Hairytales Hair Salon,"Blk, 451 Bukit Batok West Ave 6, #01-04, Singapore 650451",1.3531399,103.7439434,ChIJK0E_gvER2jER0ELYg7d1wd0,,,,null,null,null,,"Blk, 451 Bukit Batok West Ave 6, #01-04, Singapore 650451",1.3531399,103.7439434
Youthinc,"110 Hindley St, Adelaide SA 5000, Australia",-34.9229794,138.5955305,ChIJd69L7yjPsGoRayOsMSxFDGU,,,,"null, null, null, null, AU",-25.574999,134.3547,,"null, null, null, null, AU",-25.574999,134.3547
4lifeskills,"10/2232C Albany Hwy, Gosnells WA 6110, Australia",-32.0708848,116.0022641,ChIJRwvWjw6iMioR3yNxQqmzEW0,,,,null,null,null,,"10/2232C Albany Hwy, Gosnells WA 6110, Australia",-32.0708848,116.0022641
Junaya Family Development Services,"8 Grafton St, Blacktown NSW 2148, Australia",-33.7740462,150.913833,ChIJ3QaChAKZEmsRG2blL-IsRRc,,,,"null, null, null, null, AU",-25.574999,134.3547,,"null, null, null, null, AU",-25.574999,134.3547
Supporting Independent Living Co-operative Ltd.,null,null,null,null,,,,null,null,null,,null,null,null
Communities@Work,"245 Cowlishaw St, Greenway ACT 2900, Australia",-35.4152061,149.0694707,ChIJDdYi9IPKF2sRdbyR8LzE8VU,,,,null,null,null,,"245 Cowlishaw St, Greenway ACT 2900, Australia",-35.4152061,149.0694707
InvoCare,"23 Truganina Rd, Malaga WA 6090, Australia",-31.8636164,115.8820526,ChIJw5oaJtWxMioRDWbuypMC1K0,,,,null,null,null,,"23 Truganina Rd, Malaga WA 6090, Australia",-31.8636164,115.8820526
OzChild,"38 Station Rd, Melton South VIC 3338, Australia",-37.6997,144.576094,ChIJmS8KmBST1moR8l_MsNZmZ_w,,,,null,null,null,,"38 Station Rd, Melton South VIC 3338, Australia",-37.6997,144.576094
EACH,"Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor, Malaysia",1.514199,103.655777,ChIJxVwUpXVz2jERVfpePswgUXg,,,,null,null,null,,"Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor, Malaysia",1.514199,103.655777
MacKillop Family Services,"level 1/232 Plenty Rd, Preston VIC 3072, Australia",-37.745844,145.0065786,ChIJl6adjlhE1moR40wqnEKFv-g,,,,null,null,null,,"level 1/232 Plenty Rd, Preston VIC 3072, Australia",-37.745844,145.0065786
Act for Kids,"126 Cairnhill Rd, Singapore 229707",1.3085291,103.8374519,ChIJW0h5zuwZ2jERotFREPcnTs0,,,,null,null,null,,"126 Cairnhill Rd, Singapore 229707",1.3085291,103.8374519
Therapy Focus,"Balmoral Plaza #03-06, 271 Bukit Timah Rd, Singapore 259708",1.316316,103.835502,ChIJZ-o8J58Q2jERsVqSQW09Qqg,,,,null,null,null,,"Balmoral Plaza #03-06, 271 Bukit Timah Rd, Singapore 259708",1.316316,103.835502
yourtown,"Suite 5, Level 1/2 Oxford Rd, Ingleburn NSW 2565, Australia",-33.9975988,150.8651056,ChIJB8TBDv7rEmsRr6VQxW88R9A,,,,null,null,null,,"Suite 5, Level 1/2 Oxford Rd, Ingleburn NSW 2565, Australia",-33.9975988,150.8651056
Safe Steps Family Violence Response Centre,null,null,null,null,,,,null,null,null,,null,null,null
Relationships Australia NSW,"4/6 Heddon Rd, Broadmeadow NSW 2292, Australia",-32.925422,151.735416,ChIJ3R6O4LkVc2sRg34sgbrzKL8,,,,null,null,null,,"4/6 Heddon Rd, Broadmeadow NSW 2292, Australia",-32.925422,151.735416
Advocare Incorporated,"4/61 Kitchener Ave, Victoria Park WA 6100, Australia",-31.9710902,115.9007334,ChIJ5eEE3cO7MioRBxtuDm1OCPM,,,,null,null,null,,"4/61 Kitchener Ave, Victoria Park WA 6100, Australia",-31.9710902,115.9007334
Career Shift,"10 Anson Rd, #27-15 International Plaza, Singapore 079903",1.2756998,103.8458098,ChIJ86yJJecZ2jERQXPxQoc1zeU,,,,"12/40 Blackwood Street Mitchelton, Mitchelton, QLD, 4053, AU",-27.47126,153.01831,,"12/40 Blackwood Street Mitchelton, Mitchelton, QLD, 4053, AU",-27.47126,153.01831
BubDesk,"18 Barrett St, Wembley WA 6014, Australia",-31.9382437,115.8230816,ChIJ-ZLEfNC6MioRWg_oE6Eqr9A,,,,"Level 2, 400 George Street, Brisbane, QLD, 4000, AU",-27.470026,153.02298,,"Level 2, 400 George Street, Brisbane, QLD, 4000, AU",-27.470026,153.02298
Family Spirit,"2C West St, Lewisham NSW 2049, Australia",-33.8915849,151.1488349,ChIJX2lNVAywEmsR8DxZNvD30Cg,,,,"14 Meredith St, Bankstown, New South Wales, 2200, AU",-33.84907,151.13834,,"14 Meredith St, Bankstown, New South Wales, 2200, AU",-33.84907,151.13834
Elder Rights Advocacy,"suite 4 level 8/167 Queen St, Melbourne VIC 3000, Australia",-37.8146366,144.9603226,ChIJOxbNVEtd1moRqxZC9nNP5sM,,,,null,null,null,,"suite 4 level 8/167 Queen St, Melbourne VIC 3000, Australia",-37.8146366,144.9603226
umfc,"27/29 Stanley St, Wodonga VIC 3690, Australia",-36.12227,146.884374,ChIJIUrTX9ThI2sRrdIZnvvEd2k,,,,null,null,null,,"27/29 Stanley St, Wodonga VIC 3690, Australia",-36.12227,146.884374
Real Therapy Solutions,"17 Blaxland Serviceway, Campbelltown NSW 2560, Australia",-34.0540061,150.8208864,ChIJpXkAsK3vEmsR2u0t6aUCNFQ,,,,null,null,null,,"17 Blaxland Serviceway, Campbelltown NSW 2560, Australia",-34.0540061,150.8208864
Victoria Park Community Centre Inc.,"355 Wellington St, Ingersoll, ON N5C 1T2, Canada",43.0331994,-80.8732505,ChIJLX0OLCOcLogRTw2ckIQbX-c,,,,null,null,null,,"355 Wellington St, Ingersoll, ON N5C 1T2, Canada",43.0331994,-80.8732505
Centacare Catholic Diocese of Ballarat,"4-6 Peel St N, Ballarat Central VIC 3350, Australia",-37.5621833,143.864212,ChIJv-j_AAUU1GoR0kWp7kd2rHo,,,,null,null,null,,"4-6 Peel St N, Ballarat Central VIC 3350, Australia",-37.5621833,143.864212
Somerville Community Services,"147 Lee Point Rd, Wagaman NT 0810, Australia",-12.3782134,130.8903611,ChIJi63-25CUwCwRx2niqZgBTSA,,,,null,null,null,,"147 Lee Point Rd, Wagaman NT 0810, Australia",-12.3782134,130.8903611
PWN,"Lot 14100, Pangkalan Udara, Jalan Tudm, Kampung Subang Baru, 40150 Shah Alam, Selangor, Malaysia",3.1251416,101.5462964,ChIJGf-BwRJOzDER_uaqHTaYcWE,,,,"Level 5, 61 Market Street, Sydney, NSW, 2000, AU",-33.84907,151.13834,,"Level 5, 61 Market Street, Sydney, NSW, 2000, AU",-33.84907,151.13834
Victorian Foundation for Survivors of Torture Inc – Foundation House,"4 Gardiner St, Brunswick VIC 3056, Australia",-37.7676332,144.9559743,ChIJiWyQ_LNc1moRcyybXWfZ_h8,,,,null,null,null,,"4 Gardiner St, Brunswick VIC 3056, Australia",-37.7676332,144.9559743
Goodwin Aged Care Services,"15 Cockcroft Ave, Monash ACT 2904, Australia",-35.4198575,149.0953632,ChIJZzmBVKjKF2sR2n1jSUHRENM,,,,null,null,null,,"15 Cockcroft Ave, Monash ACT 2904, Australia",-35.4198575,149.0953632
Terrace,"Pulai Springs Resort, Jalan Pontian Lama, 20km, Johor, 81110, Malaysia",1.5543746,103.6136072,ChIJcY8uYKJ22jER-PiZDa54huo,,,,null,null,null,,"Pulai Springs Resort, Jalan Pontian Lama, 20km, Johor, 81110, Malaysia",1.5543746,103.6136072
Your Side Australia,"Level 10/10 Help St, Chatswood NSW 2067, Australia",-33.7962587,151.1792386,ChIJFSkeqd2uEmsRRmwU14qIVMk,,,,null,null,null,,"Level 10/10 Help St, Chatswood NSW 2067, Australia",-33.7962587,151.1792386
Victorian Responsible Gambling Foundation,"Level 6/14-20 Blackwood St, North Melbourne VIC 3051, Australia",-37.8017003,144.9551133,ChIJJyz6kjFd1moRP3B8KzrfJVo,,,,null,null,null,,"Level 6/14-20 Blackwood St, North Melbourne VIC 3051, Australia",-37.8017003,144.9551133
CareSouth,"11 Haigh Ave, Nowra NSW 2535, Australia",-34.87751,150.6032714,ChIJmVi2XhiAFGsRuGsz_c8H1TE,,,,null,null,null,,"11 Haigh Ave, Nowra NSW 2535, Australia",-34.87751,150.6032714
Communify,"180 Jubilee Terrace, Bardon QLD 4065, Australia",-27.4567271,152.986453,ChIJK5TfQ8tQkWsRc275LAUgT5A,,,,null,null,null,,"180 Jubilee Terrace, Bardon QLD 4065, Australia",-27.4567271,152.986453
SNAICC - National Voice for our Children,"Level 7, Melbourne Polytechnic Collingwood, 20 Otter St, Collingwood VIC 3066, Australia",-37.8003536,144.9856663,ChIJ8fx55A9D1moRt0HirGV05m8,,,,null,null,null,,"Level 7, Melbourne Polytechnic Collingwood, 20 Otter St, Collingwood VIC 3066, Australia",-37.8003536,144.9856663
Synapse - Australia's Brain Injury Organisation,"1/262 Montague Rd, West End QLD 4101, Australia",-27.478497,153.0064569,ChIJhfo3sqNQkWsR48KSrRnp51k,,,,null,null,null,,"1/262 Montague Rd, West End QLD 4101, Australia",-27.478497,153.0064569
Community Bridging Services (CBS) Inc.,"Level 10/147 Pirie St, Adelaide SA 5000, Australia",-34.9258042,138.6050626,ChIJHZbIOtHOsGoRFbmY_Ies6Jc,,,,null,null,null,,"Level 10/147 Pirie St, Adelaide SA 5000, Australia",-34.9258042,138.6050626
Rural Lifestyle Options Australia,"8 William St, Beaudesert QLD 4285, Australia",-27.9883792,152.9964359,ChIJB1K6M7cokWsRzr-D0R7thAQ,,,,null,null,null,,"8 William St, Beaudesert QLD 4285, Australia",-27.9883792,152.9964359
Hear For You Limited,null,null,null,null,,,,null,null,null,,null,null,null
TaskForce Community Agency,"421 South Rd, Bentleigh VIC 3204, Australia",-37.9329057,145.0359449,ChIJh_3u-vhr1moRZH0a9glkaUg,,,,null,null,null,,"421 South Rd, Bentleigh VIC 3204, Australia",-37.9329057,145.0359449
The Infants'​ Home,"17 Henry St, Ashfield NSW 2131, Australia",-33.8786962,151.128455,ChIJ63EAq7q6EmsRVc0PgzmXc8g,,,,null,null,null,,"17 Henry St, Ashfield NSW 2131, Australia",-33.8786962,151.128455
Macarthur Disability Services,"Level 8/138 Queen St, Campbelltown NSW 2560, Australia",-34.066235,150.815174,ChIJ014NffjuEmsRLjIq_lyoxtE,,,,null,null,null,,"Level 8/138 Queen St, Campbelltown NSW 2560, Australia",-34.066235,150.815174
EGA,"Bukit Timah Rd, Cluny Court, Singapore 259760",1.3227867,103.814246,ChIJ_XmNlwYa2jERGlJU07LFLpM,,,,null,null,null,,"Bukit Timah Rd, Cluny Court, Singapore 259760",1.3227867,103.814246
Parental Leave,"2JY, Williams Ave, Dorchester, United Kingdom",50.7124496,-2.4454276,ChIJPwXBFcNZckgRuQPKskvj5Fk,,,,null,null,null,,"2JY, Williams Ave, Dorchester, United Kingdom",50.7124496,-2.4454276
Living My Way Limited,"44-60 Allison Cres, Menai NSW 2234, Australia",-34.0134491,151.0170822,ChIJYaoBco7AEmsREsEg1xL08T0,,,,null,null,null,,"44-60 Allison Cres, Menai NSW 2234, Australia",-34.0134491,151.0170822
Capital Region Community Services,"26 Chandler St, Belconnen ACT 2617, Australia",-35.2389008,149.0701474,ChIJZ2Bx1XGtF2sRuRYC-HwVb3g,,,,null,null,null,,"26 Chandler St, Belconnen ACT 2617, Australia",-35.2389008,149.0701474
Meerilinga Young Children's Foundation,"22 Southport St, West Leederville WA 6007, Australia",-31.9409878,115.8404548,ChIJdcI-hzelMioRb9y5BPzJTuA,,,,null,null,null,,"22 Southport St, West Leederville WA 6007, Australia",-31.9409878,115.8404548
MIDWAY COMMUNITY CARE,"6 Galbraith Loop, Falcon WA 6210, Australia",-32.566913,115.681913,ChIJew3swZV4MioRYKhOGU_s6XE,,,,null,null,null,,"6 Galbraith Loop, Falcon WA 6210, Australia",-32.566913,115.681913
Rights Information & Advocacy Centre Inc.,"53-B Maliksi St, Diliman, Quezon City, 1100 Metro Manila, Philippines",14.6359701,121.0500183,ChIJB0J1cqS3lzMRVyBNJMF_ibk,,,,null,null,null,,"53-B Maliksi St, Diliman, Quezon City, 1100 Metro Manila, Philippines",14.6359701,121.0500183
Essential Personnel,"14/12-14 Miles St, Mulgrave VIC 3170, Australia",-37.9233097,145.150411,ChIJ8dESyA4U1moRLXIAdQ9uPM8,,,,null,null,null,,"14/12-14 Miles St, Mulgrave VIC 3170, Australia",-37.9233097,145.150411
Caretakers Cottage Inc.,"96 Bondi Rd, Bondi Junction NSW 2022, Australia",-33.8928383,151.2575849,ChIJX_SxzI-tEmsRpIhASU74ieY,,,,"96 Bondi Road, Bondi, NSW, 2026, AU",-33.84907,151.13834,,"96 Bondi Road, Bondi, NSW, 2026, AU",-33.84907,151.13834
Saltbush Social Enterprises,"Yirra House, 37 Foundation Rd, Holtze NT 0835, Australia",-12.4471544,130.9616768,ChIJQROUhpi9wCwR2fRKvnUilho,,,,null,null,null,,"Yirra House, 37 Foundation Rd, Holtze NT 0835, Australia",-12.4471544,130.9616768
CoordiKids,null,null,null,null,,,,null,null,null,,null,null,null
Humdrum,"Suite 2/245 South Terrace, South Fremantle WA 6162, Australia",-32.0685061,115.7523652,ChIJ-QCl9HWhMioRqaiORMBIK2k,,,,null,null,null,,"Suite 2/245 South Terrace, South Fremantle WA 6162, Australia",-32.0685061,115.7523652
Xavier Children's Support Network,"1935 Gympie Rd, Bald Hills QLD 4036, Australia",-27.330266,153.009217,ChIJBeHLACr9k2sRqXqgIz5o1M8,,,,null,null,null,,"1935 Gympie Rd, Bald Hills QLD 4036, Australia",-27.330266,153.009217
Roundabout Canberra,"Unit 3/80 Beaurepaire Cres, Holt ACT 2615, Australia",-35.2228173,149.0123112,ChIJk5wqgUmvF2sRcGMTH6V_NKc,,,,null,null,null,,"Unit 3/80 Beaurepaire Cres, Holt ACT 2615, Australia",-35.2228173,149.0123112
Mums Angels Domestic Cleaning,null,null,null,null,,,,"null, Caboolture, Qld, 4510, AU",-27.000006,153.07016,,"null, Caboolture, Qld, 4510, AU",-27.000006,153.07016
Aged Care Ready,null,null,null,null,,,,null,null,null,,null,null,null
Kin Sitters,null,null,null,null,,,,null,null,null,,null,null,null
