Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Aluminium Art Exclusives,null,null,null,null,,,,null,null,null,,null,null,null
SensAtion Gallery,"8 Moreau Parade, Perth WA 6004, Australia",-31.9606142,115.8762311,ChIJ6zp-PJq7MioR2YkeQnWDD74,,,,null,null,null,,"8 Moreau Parade, Perth WA 6004, Australia",-31.9606142,115.8762311
Kathleen Buzzacott Art Studio,"Tywenpe (A) Access, Hugh NT 0872, Alice Springs NT 0870, Australia",-23.7267159,133.7311493,ChIJy5rfukL0MSsRlHmO1Z63a1A,,,,null,null,null,,"Tywenpe (A) Access, Hugh NT 0872, Alice Springs NT 0870, Australia",-23.7267159,133.7311493
Thomgallery,"6 Fern Pl, Byron Bay NSW 2481, Australia",-28.6358555,153.5870928,ChIJh2Uszw5ikGsRWhU1A1w0kP0,,,,null,null,null,,"6 Fern Pl, Byron Bay NSW 2481, Australia",-28.6358555,153.5870928
Scotdesco,"Eyre Hwy, Bookabie SA 5690, Australia",-31.8310242,132.7706165,ChIJK-PIKIeitioR7sL2D_a05Ko,,,,null,null,null,,"Eyre Hwy, Bookabie SA 5690, Australia",-31.8310242,132.7706165
The Jungara Collection,"99 Esplanade, Cairns City QLD 4870, Australia",-16.9187326,145.7761362,ChIJtcdWFWhneGkREbLmic_CRa0,,,,null,null,null,,"99 Esplanade, Cairns City QLD 4870, Australia",-16.9187326,145.7761362
Melbourne Art Therapy Studio,"1 St Heliers St, Abbotsford VIC 3067, Australia",-37.8025757,145.0044112,ChIJW_TJOAdD1moRFSFMKM4dhz4,,,,null,null,null,,"1 St Heliers St, Abbotsford VIC 3067, Australia",-37.8025757,145.0044112
Scope Galleries,"38 Kelp St, Warrnambool VIC 3280, Australia",-38.387071,142.487712,ChIJhwLUv_9MzWoRV8mq2qZw0SU,,,,null,null,null,,"38 Kelp St, Warrnambool VIC 3280, Australia",-38.387071,142.487712
Pip's Vineyard,"43 Mapstone Rd, Margaret River WA 6285, Australia",-33.9773021,115.0398195,ChIJ59E0b_usLyoR3-lOPVUYkgI,,,,null,null,null,,"43 Mapstone Rd, Margaret River WA 6285, Australia",-33.9773021,115.0398195
St George Potters,"2 Edward St, Arncliffe NSW 2205, Australia",-33.933377,151.143324,ChIJmUrreJ-wEmsR7DxgIRJ-EMY,,,,null,null,null,,"2 Edward St, Arncliffe NSW 2205, Australia",-33.933377,151.143324
Dromana Potters,"Hodgkinson St, Melbourne VIC 3936, Australia",-38.3363566,144.9578995,ChIJZ3j8Y1nP1WoRtxb4C_i06sw,,,,null,null,null,,"Hodgkinson St, Melbourne VIC 3936, Australia",-38.3363566,144.9578995
Jaz Higgins Art Studio + Gallery,"1c/354 Main Rd, Wellington Point QLD 4160, Australia",-27.4846534,153.2376948,ChIJgQU2KNdhkWsR5qvwHmEiqb0,,,,null,null,null,,"1c/354 Main Rd, Wellington Point QLD 4160, Australia",-27.4846534,153.2376948
Intersect Space,"11 Meeks Rd, Marrickville NSW 2204, Australia",-33.9107182,151.1622388,ChIJgY3DdGewEmsRJOND7JwQ7oA,,,,null,null,null,,"11 Meeks Rd, Marrickville NSW 2204, Australia",-33.9107182,151.1622388
St Baker Studio,"246H Upper Thomson Rd, Singapore 574370",1.3537429,103.8342895,ChIJh-BrvjoX2jERF0p1dJQIG30,,,,null,null,null,,"246H Upper Thomson Rd, Singapore 574370",1.3537429,103.8342895
SCG Museum,"Sydney Cricket Ground, Driver Ave, Moore Park NSW 2021, Australia",-33.8914198,151.2237392,ChIJxQDU6gKuEmsRG6D-TX31dnI,,,,null,null,null,,"Sydney Cricket Ground, Driver Ave, Moore Park NSW 2021, Australia",-33.8914198,151.2237392
Sherbrooke Gallery,"2500 Boulevard de l'Université, Sherbrooke, QC J1K 2R1, Canada",45.378918,-71.9270016,ChIJH_Tc-kyzt0wRQDqJDHM4s6o,,,,null,null,null,,"2500 Boulevard de l'Université, Sherbrooke, QC J1K 2R1, Canada",45.378918,-71.9270016
Gallery of Contemporary Art & Sculpture,"1 McNally St, Singapore 187940",1.302674,103.851447,ChIJp5zm5LsZ2jERHpGcpdFqjcI,,,,null,null,null,,"1 McNally St, Singapore 187940",1.302674,103.851447
Questacon - The National Science and Technology Centre,"King Edward Terrace, Parkes ACT 2600, Australia",-35.2988396,149.1313416,ChIJeb_-XhdNFmsR5ZuDF8x3UFw,,,,null,null,null,,"King Edward Terrace, Parkes ACT 2600, Australia",-35.2988396,149.1313416
DarkLab,"1773 NW 79th Ave, Doral, FL 33126, United States",25.7905995,-80.3237693,ChIJUTgO0ca52YgRm_6_sZiVND8,,,,null,null,null,,"1773 NW 79th Ave, Doral, FL 33126, United States",25.7905995,-80.3237693
Flying Fish,"10, #02-08 Raeburn Park, Singapore 088702",1.273548,103.833406,ChIJ1XMw_54Z2jERpMhBY5uY8Zc,,,,null,null,null,,"10, #02-08 Raeburn Park, Singapore 088702",1.273548,103.833406
Science Gallery Melbourne,"Parkville VIC 3010, Australia",-37.7983459,144.960974,ChIJSyUHXNRC1moRbf8lt-Jjy-o,,,,null,null,null,,"Parkville VIC 3010, Australia",-37.7983459,144.960974
Casula Powerhouse Arts Centre,"1 Powerhouse Rd, Casula NSW 2170, Australia",-33.9492876,150.9128985,ChIJ_-tTeRyVEmsR0c9ihMp3TEc,,,,null,null,null,,"1 Powerhouse Rd, Casula NSW 2170, Australia",-33.9492876,150.9128985
Port Arthur Historic Site Management Authority,"Historic Site, Visitor Centre, Port Arthur TAS 7182, Australia",-43.1456085,147.8506643,ChIJm4KN7kOlbaoRY-m_N1IXZec,,,,null,null,null,,"Historic Site, Visitor Centre, Port Arthur TAS 7182, Australia",-43.1456085,147.8506643
Sydney Jewish Museum,"148 Darlinghurst Rd, Darlinghurst NSW 2010, Australia",-33.8789962,151.2202847,ChIJx5OOkhOuEmsR3S-z27E229c,,,,null,null,null,,"148 Darlinghurst Rd, Darlinghurst NSW 2010, Australia",-33.8789962,151.2202847
Australian Museums and Galleries Association,"Lower Melbourne Museum Carlton Gardens, Nicholson St, Carlton VIC 3053, Australia",-37.803193,144.971768,ChIJV4zlXORD1moRoPeowbnYaDM,,,,null,null,null,,"Lower Melbourne Museum Carlton Gardens, Nicholson St, Carlton VIC 3053, Australia",-37.803193,144.971768
Lone Pine Koala Sanctuary,"708 Jesmond Rd, Fig Tree Pocket QLD 4069, Australia",-27.5337818,152.968815,ChIJo5L_WytQkWsRNnlN6kJDWtk,,,,null,null,null,,"708 Jesmond Rd, Fig Tree Pocket QLD 4069, Australia",-27.5337818,152.968815
Museums & Galleries of NSW,"93 Stamford Rd, Singapore 178897",1.296613,103.8485091,ChIJD1u-EaMZ2jERaLhNfFkR45I,,,,null,null,null,,"93 Stamford Rd, Singapore 178897",1.296613,103.8485091
Museum of Contemporary Art Australia,"140 George St, The Rocks NSW 2000, Australia",-33.8599358,151.2090295,ChIJ68aBlEKuEmsRHUA9oME5Zh0,,,,null,null,null,,"140 George St, The Rocks NSW 2000, Australia",-33.8599358,151.2090295
Art Gallery of NSW,"Art Gallery Rd, Sydney NSW 2000, Australia",-33.8688037,151.2174138,ChIJPVqlfGyuEmsRHPcnCX1X1OE,,,,null,null,null,,"Art Gallery Rd, Sydney NSW 2000, Australia",-33.8688037,151.2174138
Australian Museum,"1 William St, Darlinghurst NSW 2010, Australia",-33.8743446,151.2131667,ChIJlwsH0RWuEmsR3Cg3WEDw76I,,,,null,null,null,,"1 William St, Darlinghurst NSW 2010, Australia",-33.8743446,151.2131667
ACMI,"#04-01, Agape Village, 319264, 7 Lor 8 Toa Payoh, Singapore 319252",1.34006,103.857085,ChIJZYyBxq8X2jERXMoUMjBjERw,,,,null,null,null,,"#04-01, Agape Village, 319264, 7 Lor 8 Toa Payoh, Singapore 319252",1.34006,103.857085
Museums Victoria,"11 Nicholson St, Carlton VIC 3053, Australia",-37.803273,144.9717408,ChIJn97JQNpC1moRIcJsVMEQLI8,,,,null,null,null,,"11 Nicholson St, Carlton VIC 3053, Australia",-37.803273,144.9717408
Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS),"51 Lawson Cres, Acton ACT 2601, Australia",-35.2925528,149.1186118,ChIJ32xnqztNFmsRvMJRgWbV8-c,,,,null,null,null,,"51 Lawson Cres, Acton ACT 2601, Australia",-35.2925528,149.1186118
Australian War Memorial,"Treloar Cres, Campbell ACT 2612, Australia",-35.2811355,149.1484327,ChIJ7wRAy3ZNFmsR5izUOK6G70E,,,,null,null,null,,"Treloar Cres, Campbell ACT 2612, Australia",-35.2811355,149.1484327
Carriageworks,"245 Wilson St, Eveleigh NSW 2015, Australia",-33.8933386,151.1919461,ChIJSaOAhtKxEmsR0isoiLlaYqU,,,,null,null,null,,"245 Wilson St, Eveleigh NSW 2015, Australia",-33.8933386,151.1919461
Museum of Applied Arts and Sciences,"500 Harris St, Ultimo NSW 2007, Australia",-33.878518,151.1995418,ChIJwbKbCiWuEmsRgBXuDPx5lJ0,,,,null,null,null,,"500 Harris St, Ultimo NSW 2007, Australia",-33.878518,151.1995418
Heide Museum of Modern Art,"7 Templestowe Rd, Bulleen VIC 3105, Australia",-37.7581807,145.0831514,ChIJMTCLuFdG1moRlw6ROB8p3w4,,,,null,null,null,,"7 Templestowe Rd, Bulleen VIC 3105, Australia",-37.7581807,145.0831514
Skill for Art,"133B, Jl. Nb2 2/2, Taman Nusa Bestari 2, 81300 Johor Bahru, Johor, Malaysia",1.494129,103.6558646,ChIJIdK9p0Fz2jER_fh6lVoBtlY,,,,null,null,null,,"133B, Jl. Nb2 2/2, Taman Nusa Bestari 2, 81300 Johor Bahru, Johor, Malaysia",1.494129,103.6558646
Kustom Lane Gallery,"2 Steane St, Fairfield VIC 3078, Australia",-37.7667966,145.0219388,ChIJNTb7ZjFC1moR0m8vQHEWMOY,,,,null,null,null,,"2 Steane St, Fairfield VIC 3078, Australia",-37.7667966,145.0219388
Primitive Tribal,"146 Barrack St, Perth WA 6000, Australia",-31.9526076,115.8614647,ChIJGXbaAde6MioRFMd7VKcD1O0,,,,null,null,null,,"146 Barrack St, Perth WA 6000, Australia",-31.9526076,115.8614647
Vicki Lee Gallery,"2/350 Bourke St, Surry Hills NSW 2010, Australia",-33.8829019,151.216567,ChIJdwVfYoSvEmsRpegtAUkw7Bw,,,,null,null,null,,"2/350 Bourke St, Surry Hills NSW 2010, Australia",-33.8829019,151.216567
Home of Skippy the bush kangaroo,"13 Namba Rd, Duffys Forest NSW 2084, Australia",-33.6764023,151.1769831,ChIJfZ7frkpXDWsRdRKoGw3aNoc,,,,null,null,null,,"13 Namba Rd, Duffys Forest NSW 2084, Australia",-33.6764023,151.1769831
Kapi Art,"1282 Mount Dandenong Tourist Rd, Kalorama VIC 3766, Australia",-37.817603,145.366875,ChIJMTAPdA8v1moRf-xnZOxhyhE,,,,null,null,null,,"1282 Mount Dandenong Tourist Rd, Kalorama VIC 3766, Australia",-37.817603,145.366875
Black Stump Gallery,"42 Carnarvon St, Broome WA 6725, Australia",-17.9612694,122.2410824,ChIJKZc46vgveiwRbXONYSdKR7g,,,,null,null,null,,"42 Carnarvon St, Broome WA 6725, Australia",-17.9612694,122.2410824
Light Horse & Field Artillery Museum,"54 Maude Rd, Singapore 208346",1.3082055,103.8584474,ChIJ0f8PJcgZ2jERh4964r0dBI4,,,,null,null,null,,"54 Maude Rd, Singapore 208346",1.3082055,103.8584474
Manly Musical Society,"52 Eurobin Ave, Manly NSW 2095, Australia",-33.7869611,151.2855601,ChIJQU9UMACrEmsRgdFKEyj9cII,,,,null,null,null,,"52 Eurobin Ave, Manly NSW 2095, Australia",-33.7869611,151.2855601
KAB101,"Honeysuckle Ln, Prospect SA 5082, Australia",-34.8869252,138.5933783,ChIJ064PPTLJsGoRW5ZVe5qABcg,,,,null,null,null,,"Honeysuckle Ln, Prospect SA 5082, Australia",-34.8869252,138.5933783
Macquarie Society Inc,"44 Curtin Ave, Wahroonga NSW 2076, Australia",-33.7003173,151.1193621,ChIJraqG_ApYDWsRvyUbeJ69GeE,,,,null,null,null,,"44 Curtin Ave, Wahroonga NSW 2076, Australia",-33.7003173,151.1193621
Mirage Gallery,"86 Hay St, Subiaco WA 6008, Australia",-31.9468847,115.8350351,ChIJYQS7tMilMioRsqsRYjykDEg,,,,null,null,null,,"86 Hay St, Subiaco WA 6008, Australia",-31.9468847,115.8350351
Hills Art Collective,"13 Boucaut Ct, Mount Barker SA 5251, Australia",-35.0700146,138.84538,ChIJVVWxXEkwt2oRJzJELxWvCVM,,,,null,null,null,,"13 Boucaut Ct, Mount Barker SA 5251, Australia",-35.0700146,138.84538
on-a-bike-art,"602-604 High St, Kew VIC 3101, Australia",-37.799887,145.049809,ChIJxVDFrFhB1moR_5zpnvoOc70,,,,null,null,null,,"602-604 High St, Kew VIC 3101, Australia",-37.799887,145.049809
Zed Gallery,"36 Glebe Point Rd, Glebe NSW 2037, Australia",-33.8837434,151.1915288,ChIJdXF6FCquEmsRMS0O71BKANs,,,,null,null,null,,"36 Glebe Point Rd, Glebe NSW 2037, Australia",-33.8837434,151.1915288
Nishi Gallery,"17 Kendall Ln, Canberra ACT 2601, Australia",-35.2850691,149.1238572,ChIJ4d2080BNFmsRHL2mBVa4-10,,,,null,null,null,,"17 Kendall Ln, Canberra ACT 2601, Australia",-35.2850691,149.1238572
ArtGusto,"3 McLarty Pl, Geelong VIC 3220, Australia",-38.1476835,144.3595438,ChIJ3zuq7RwU1GoRtRxXLuTZtx4,,,,null,null,null,,"3 McLarty Pl, Geelong VIC 3220, Australia",-38.1476835,144.3595438
Stevens Street Gallery,"2 Stevens St, Yandina QLD 4561, Australia",-26.5612392,152.9574312,ChIJfR7cX8h7k2sRS39Lud2e4IQ,,,,null,null,null,,"2 Stevens St, Yandina QLD 4561, Australia",-26.5612392,152.9574312
Willandra Art Centre City of Ryde Art Society Inc.,"770 Victoria Rd, Ryde NSW 2112, Australia",-33.81601,151.1020571,ChIJn9OaLKmlEmsRGzT6wM4QaQI,,,,null,null,null,,"770 Victoria Rd, Ryde NSW 2112, Australia",-33.81601,151.1020571
Gallery 109,null,null,null,null,,,,null,null,null,,null,null,null
Emilia Krumm,"Forest of Tranquility, 390 Ourimbah Creek Rd, Ourimbah NSW 2250, Australia",-33.3474012,151.3302879,ChIJMylzbFPLcmsRH84I09SZ-Qk,,,,null,null,null,,"Forest of Tranquility, 390 Ourimbah Creek Rd, Ourimbah NSW 2250, Australia",-33.3474012,151.3302879
Redland Yurara Art,"Pinklands 4163, 264-266 Cleveland Redland Bay Road, Thornlands QLD 4164, Australia",-27.567974,153.2752867,ChIJ27tcvWdmkWsRWaaHooANtbg,,,,null,null,null,,"Pinklands 4163, 264-266 Cleveland Redland Bay Road, Thornlands QLD 4164, Australia",-27.567974,153.2752867
Corr Art,"4/15 Shorts Pl, Mira Mar WA 6330, Australia",-35.0165815,117.9048889,ChIJbVlvKxcnOSoR0FJ8ysiUpmc,,,,null,null,null,,"4/15 Shorts Pl, Mira Mar WA 6330, Australia",-35.0165815,117.9048889
Hunter Island Press,"87 South St, Bellerive TAS 7018, Australia",-42.8775938,147.386473,ChIJO9ZIWr7fbaoR3vWL-bZzC1A,,,,null,null,null,,"87 South St, Bellerive TAS 7018, Australia",-42.8775938,147.386473
GIGS Art Gallery,"1 St Andrew's Rd, Singapore 178957",1.2902217,103.8515167,ChIJFQzeR6cZ2jERgM6--iWeY-U,,,,null,null,null,,"1 St Andrew's Rd, Singapore 178957",1.2902217,103.8515167
Queensland Hemp Museum,"Shop/169B Main St, Montville QLD 4560, Australia",-26.6909212,152.8943221,ChIJ6dD5SaKBk2sRKr9NGETZwTY,,,,null,null,null,,"Shop/169B Main St, Montville QLD 4560, Australia",-26.6909212,152.8943221
BINDOON MUSEUM,"5765 Great Northern Hwy, Chittering WA 6084, Australia",-31.415529,116.093351,ChIJGZgzo-A-zSsRUPQKA6Pfhr4,,,,null,null,null,,"5765 Great Northern Hwy, Chittering WA 6084, Australia",-31.415529,116.093351
Steampunk Brassworks,"130 Eaglehawk Rd, Long Gully VIC 3550, Australia",-36.7493085,144.2589527,ChIJcXIqOB2H2moRTfwsA7ryIBQ,,,,null,null,null,,"130 Eaglehawk Rd, Long Gully VIC 3550, Australia",-36.7493085,144.2589527
Glen Innes Art Gallery,"71 Grey St, Glen Innes NSW 2370, Australia",-29.7456305,151.7346715,ChIJOygFbpDJmGsRLRaswN84LVc,,,,null,null,null,,"71 Grey St, Glen Innes NSW 2370, Australia",-29.7456305,151.7346715
Hubers Fine Art,"11 Norfolk Ct, Victoria Point QLD 4165, Australia",-27.5682365,153.3070097,ChIJRSB1-NJlkWsRgcWabz_1U2U,,,,null,null,null,,"11 Norfolk Ct, Victoria Point QLD 4165, Australia",-27.5682365,153.3070097
Bunbury Revival Fellowship,"23 Charterhouse St, Eaton WA 6232, Australia",-33.317951,115.6976416,ChIJZyY6usLiMSoR8E08H3YPwdI,,,,null,null,null,,"23 Charterhouse St, Eaton WA 6232, Australia",-33.317951,115.6976416
Surf Coast Art Space,"Shop 2/103 Great Ocean Rd, Anglesea VIC 3230, Australia",-38.407586,144.1857151,ChIJa8m1GCR91GoRFDaHus1bLXo,,,,null,null,null,,"Shop 2/103 Great Ocean Rd, Anglesea VIC 3230, Australia",-38.407586,144.1857151
Art Studio Gold,Singapore,1.391585,103.8759554,ChIJpY9XrQoX2jERIdaprVXRS-8,,,,null,null,null,,Singapore,1.391585,103.8759554
Hi Chan,"Blk 4010 Ang Mo Kio Ave, 10 #03-01/02, Tech Place 1, Singapore 569626",1.3579964,103.8552757,ChIJhYP2QwMX2jERWPu4x5NYPQg,,,,null,null,null,,"Blk 4010 Ang Mo Kio Ave, 10 #03-01/02, Tech Place 1, Singapore 569626",1.3579964,103.8552757
Objectives Sculptural Services,"3/64 Macaulay St, Williamstown North VIC 3016, Australia",-37.849039,144.859041,ChIJ49xkDbhh1moRZ7XcK1xruVA,,,,null,null,null,,"3/64 Macaulay St, Williamstown North VIC 3016, Australia",-37.849039,144.859041
Aboriginal Contemporary,"254 Bronte Rd, Waverley NSW 2024, Australia",-33.900608,151.2540175,ChIJY_rif_WtEmsRXLfC-CuYRyQ,,,,null,null,null,,"254 Bronte Rd, Waverley NSW 2024, Australia",-33.900608,151.2540175
Robert Ness & Associates Pty Ltd,"20 Lower Fort St, Dawes Point NSW 2000, Australia",-33.856798,151.207276,ChIJ7UPl31yuEmsRNDhHOAgNlbk,,,,null,null,null,,"20 Lower Fort St, Dawes Point NSW 2000, Australia",-33.856798,151.207276
Toula Museum of Australia Inc,"10/309 Pitt St, Sydney NSW 2000, Australia",-33.873772,151.2077581,ChIJxQu81j2uEmsR-lh2hcB5bcU,,,,null,null,null,,"10/309 Pitt St, Sydney NSW 2000, Australia",-33.873772,151.2077581
Werribee District Historical,"49 Watton St, Werribee VIC 3030, Australia",-37.90097,144.662451,ChIJ2Shn0fmF1moRLAxFVcZG114,,,,null,null,null,,"49 Watton St, Werribee VIC 3030, Australia",-37.90097,144.662451
Ganesa Gallery,"13 Acacia St, Byron Bay NSW 2481, Australia",-28.6358112,153.5858015,ChIJsRtRRwlikGsRi_tMVXbX_TE,,,,null,null,null,,"13 Acacia St, Byron Bay NSW 2481, Australia",-28.6358112,153.5858015
One+2 Artist Studios Rozelle,"483 Balmain Rd, Lilyfield NSW 2040, Australia",-33.8670653,151.1655059,ChIJf8oXtsKvEmsR4lavAhDW64c,,,,null,null,null,,"483 Balmain Rd, Lilyfield NSW 2040, Australia",-33.8670653,151.1655059
Yack Station,"6 Turntable Ln, Yackandandah VIC 3749, Australia",-36.30892,146.8441576,ChIJYYYPurFUIWsR7IxrobYbsPo,,,,null,null,null,,"6 Turntable Ln, Yackandandah VIC 3749, Australia",-36.30892,146.8441576
Sydney St Gallery,"28 Sydney St, Mogo NSW 2536, Australia",-35.781574,150.142861,ChIJ2akj64zrFWsRLOKA1U5-zBs,,,,null,null,null,,"28 Sydney St, Mogo NSW 2536, Australia",-35.781574,150.142861
Pam Hopkins Artist – PamHopkins.com,"47 Yabba Rd, Imbil QLD 4570, Australia",-26.4588567,152.6699571,ChIJ52cj_BaFlGsR_AXhuRbckLY,,,,null,null,null,,"47 Yabba Rd, Imbil QLD 4570, Australia",-26.4588567,152.6699571
Trish Menegazzo,"64 Marks Point Rd, Marks Point NSW 2280, Australia",-33.0558115,151.6476368,ChIJh7SofKkjc2sRscO7k30Cb8M,,,,null,null,null,,"64 Marks Point Rd, Marks Point NSW 2280, Australia",-33.0558115,151.6476368
Old Petrie Town,"901 Dayboro Rd, Whiteside QLD 4503, Australia",-27.2612003,152.9536279,ChIJofF2nJH7k2sRpKyCrs5i61I,,,,null,null,null,,"901 Dayboro Rd, Whiteside QLD 4503, Australia",-27.2612003,152.9536279
Queensland Energy Museum,"2 Bowen Bridge Rd, Herston QLD 4006, Australia",-27.451984,153.02794,ChIJY0dple9ZkWsRLosHV5dUP0A,,,,null,null,null,,"2 Bowen Bridge Rd, Herston QLD 4006, Australia",-27.451984,153.02794
AK Bellinger Gallery,"27 Otho St, Inverell NSW 2360, Australia",-29.7745647,151.1114616,ChIJgclJyjb3oWsRtJmRgZVfmWs,,,,null,null,null,,"27 Otho St, Inverell NSW 2360, Australia",-29.7745647,151.1114616
Source Photographica,"Unit 3/1 Grattan St, Prahran VIC 3181, Australia",-37.8488098,144.9908521,ChIJxaDl5yRo1moR4wB5Wo-K5P4,,,,null,null,null,,"Unit 3/1 Grattan St, Prahran VIC 3181, Australia",-37.8488098,144.9908521
lime design of Salamanca,"8/81 Salamanca Pl, Battery Point TAS 7004, Australia",-42.8870165,147.3342525,ChIJdQP_34d1bqoRr4NY2kf8QO0,,,,null,null,null,,"8/81 Salamanca Pl, Battery Point TAS 7004, Australia",-42.8870165,147.3342525
Pomona Railway Station Gallery,"10 Station St, Pomona QLD 4568, Australia",-26.3663851,152.8565723,ChIJD8_f9JZhk2sRluFflFuOxhY,,,,null,null,null,,"10 Station St, Pomona QLD 4568, Australia",-26.3663851,152.8565723
Ulmann Art,"1/54 Canning St, Carlton VIC 3053, Australia",-37.798086,144.9730971,ChIJkcsZEdhC1moRSs5ZBU6-V-Y,,,,null,null,null,,"1/54 Canning St, Carlton VIC 3053, Australia",-37.798086,144.9730971
Bundaberg Regional Art Gallery,"1 Barolin St, Bundaberg Central QLD 4670, Australia",-24.865295,152.348238,ChIJhathJza562sRwgmfMZZ4BI8,,,,null,null,null,,"1 Barolin St, Bundaberg Central QLD 4670, Australia",-24.865295,152.348238
John Cruthers,"16 Albermarle St, Newtown NSW 2042, Australia",-33.8954528,151.1771904,ChIJ4dKKwzCwEmsREGqcY58ObwU,,,,null,null,null,,"16 Albermarle St, Newtown NSW 2042, Australia",-33.8954528,151.1771904
HalfCubeGallery,"252 Flushcombe Rd, Blacktown NSW 2148, Australia",-33.7870038,150.9064419,ChIJEZN-myGZEmsRqX0yG0dfFrM,,,,null,null,null,,"252 Flushcombe Rd, Blacktown NSW 2148, Australia",-33.7870038,150.9064419
West Cumberland Mens Shed Inc.,"2 Hyland Rd, Greystanes NSW 2145, Australia",-33.8332148,150.9194435,ChIJtXws266XEmsRhA62SL5ll5I,,,,null,null,null,,"2 Hyland Rd, Greystanes NSW 2145, Australia",-33.8332148,150.9194435
Forman Art and Framing,"20 Burwood Hwy, Burwood VIC 3125, Australia",-37.8507579,145.0963964,ChIJqVHHJbNB1moR_ydYMy_TBf0,,,,null,null,null,,"20 Burwood Hwy, Burwood VIC 3125, Australia",-37.8507579,145.0963964
Katanning WA,"Katanning WA 6317, Australia",-33.6893674,117.555118,ChIJrRw5Kt4_NyoRUBPZu9pTQYA,,,,null,null,null,,"Katanning WA 6317, Australia",-33.6893674,117.555118
Tactile Arts Gallery and Studios,"19 Conacher St, The Gardens NT 0820, Australia",-12.4368699,130.8344436,ChIJ0xCXXSqSwCwRgJj9amcBTvM,,,,null,null,null,,"19 Conacher St, The Gardens NT 0820, Australia",-12.4368699,130.8344436
blackstone gallery,"470 Hunter St, Newcastle NSW 2300, Australia",-32.9269391,151.770645,ChIJ3TDkvq8Vc2sR0EDWZKdM5aU,,,,null,null,null,,"470 Hunter St, Newcastle NSW 2300, Australia",-32.9269391,151.770645
Museums & Galleries Queensland,"93 Stamford Rd, Singapore 178897",1.296613,103.8485091,ChIJD1u-EaMZ2jERaLhNfFkR45I,,,,"122 Gerler Rd, Hendra, Queensland, 4011, AU",-27.47126,153.01831,,"122 Gerler Rd, Hendra, Queensland, 4011, AU",-27.47126,153.01831
History Trust of South Australia,"Torrens Parade Ground, Victoria Dr, Adelaide SA 5000, Australia",-34.917527,138.601119,ChIJQ1wOJSbPsGoRCAUcvIMccoU,,,,null,null,null,,"Torrens Parade Ground, Victoria Dr, Adelaide SA 5000, Australia",-34.917527,138.601119
MOD.,"1A Kuo Chuan Ave, Singapore 426888",1.3075036,103.9083498,ChIJnay00Z0Z2jERfSiV_KRtykM,,,,null,null,null,,"1A Kuo Chuan Ave, Singapore 426888",1.3075036,103.9083498
Foundation for the WA Museum,"140 William St, Perth WA 6000, Australia",-31.9519187,115.8578974,ChIJv_1up9a6MioRj1HjgTzKXWc,,,,null,null,null,,"140 William St, Perth WA 6000, Australia",-31.9519187,115.8578974
Museum of Perth,"8-10 The Esplanade, Perth WA 6000, Australia",-31.95636,115.85801,ChIJA4HTU9a6MioRzpOJx7SxYWQ,,,,"null, Perth, null, null, AU",-31.939821,115.8162,,"null, Perth, null, null, AU",-31.939821,115.8162
State Library of South Australia,"North Terrace &, Kintore Ave, Adelaide SA 5000, Australia",-34.9205386,138.6026274,ChIJO-oXXtTOsGoRfYnU7yRVa74,,,,null,null,null,,"North Terrace &, Kintore Ave, Adelaide SA 5000, Australia",-34.9205386,138.6026274
4A Centre for Contemporary Asian Art,null,null,null,null,,,,null,null,null,,null,null,null
POD Museum and Art Services Pty Ltd,"2/22 Canterbury Rd, Braeside VIC 3195, Australia",-38.010479,145.109471,ChIJvZwxuB5t1moRrQzQlZDUizg,,,,null,null,null,,"2/22 Canterbury Rd, Braeside VIC 3195, Australia",-38.010479,145.109471
Jewish Holocaust Centre,"13-15 Selwyn St, Elsternwick VIC 3185, Australia",-37.8833206,145.00102,ChIJ-2niIv9o1moRQmx20UoSEyY,,,,null,null,null,,"13-15 Selwyn St, Elsternwick VIC 3185, Australia",-37.8833206,145.00102
The Johnston Collection,"East Melbourne VIC 3002, Australia",-37.8157612,144.9833858,ChIJs7mku-lC1moRZrcizx_wa0U,,,,null,null,null,,"East Melbourne VIC 3002, Australia",-37.8157612,144.9833858
Indian Institute of Engineering Science and Technology,"P.O. - Botanic Garden, Howrah, West Bengal 711103, India",22.5551808,88.3071379,ChIJSS2NGsl5AjoRHQPPdIxQ7sY,,,,null,null,null,,"P.O. - Botanic Garden, Howrah, West Bengal 711103, India",22.5551808,88.3071379
Sunshine Castle,"292-296 David Low Way, Bli Bli QLD 4560, Australia",-26.6235734,153.0397904,ChIJk4qloRR3k2sRBsP7ACGFwls,,,,null,null,null,,"292-296 David Low Way, Bli Bli QLD 4560, Australia",-26.6235734,153.0397904
Cascades Female Factory,"16 Degraves St, South Hobart TAS 7004, Australia",-42.8938148,147.2993154,ChIJcWyo5eh1bqoRQkCL2ZmEHPs,,,,"Cascade Female Factory Historic Site, South Hobart, Tasmania, 7004, AU",-42.876358,147.3237,,"Cascade Female Factory Historic Site, South Hobart, Tasmania, 7004, AU",-42.876358,147.3237
Student Conservators at Melbourne (SC@M),null,null,null,null,,,,null,null,null,,null,null,null
