Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Bankwest,"300 Murray St, Perth, Western Australia 6000, AU","We’re Bankwest, and we're on a mission to transform banking in Australia. We believe that everyone deserves a simple, frictionless banking relationship and that people want, well, less bank in their life. So, we're dedicated to being just the right amount of bank and providing a secure banking experience, without the gimmicks.We've been around since 1895 and first opened our doors as the Agricultural Bank of Western Australia. We're pretty proud of being Western Australian, and do what we can to support our community. This includes supporting a range of organisations such as Beyond Blue, Red Cross Blood Service and Telethon. Our colleagues do their bit for the community too, donating time to our volunteering partners. And our Easy Grants program provides amazing community groups with grants of up to $1000. So where can you find us if you need us?At any of our branches across AustraliaBy calling 13 17 18www.bankwest.com.aufacebook.com/bankwestinstagram.com/bankwesttwitter.com/bankwestyoutube.com/bankwestSee our Social media house rules here: https://www.bankwest.com.au/terms-conditions/social-media-house-rules Bankwest, a division of Commonwealth Bank of Australia ABN 48 123 123 124 AFSL/Australian credit licence 234945.",null,Financial,"1,001-5,000 employees",http://www.bankwest.com.au,"Perth, Western Australia",Public Company,null,https://www.linkedin.com/company/bankwest/,"634 Bukit Batok Central, #01-108, Singapore 650634",1.3497158,103.7515761,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Profusion,"Level 12, 8 Spring Street, Sydney, NSW 2000, AU","Profusion is one of Australia’s leaders of specialist recruitment services within Financial Services and other adjacent industry sectors.  Profusion has more than 120 clients including Australian Banks, Domestic/International Investment Managers, Superannuation Funds, Insurers, Wealth Managers and a diverse range of Fintechs.",null,Financial,11-50 employees,http://www.profusiongroup.com/,"Sydney, NSW",Partnership,null,https://www.linkedin.com/company/profusion-group/,"1 Tampines Central 5, CPF Tampines Building, Singapore 529510",1.3530899,103.9437379,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Zip Co,"Sydney, NSW 2000, AU","At Zip, we create delightful payment experiences that give you the freedom to live for the moment, love your tomorrow, and own your every day. That’s why we offer Zip Pay, Zip Money and Pocketbook.Zip Pay is a friendly, interest free payment solution for everyday spending, and Zip Money is great for life’s bigger buys.With Zip, it’s win-win. Customers love the freedom and flexibility we offer them. Our retail partners enjoy providing the best customer experience at checkout. And to help everyone better manage their money, our award-winning Pocketbook App lets people track, budget and save.Over 5,000,000 customers choose to pay with Zip, and we’re available online and in-store at more than 37,000 retailers.We love to tackle things with a fresh and innovative approach, and we celebrate collaboration and teamwork. Every day, we inspire and motivate each other to do the things that haven’t been done before.You can find out more by visiting zip.co and getpocketbook.com#zipitnowpaylaterASX: Z1P",null,Financial,201-500 employees,http://www.zip.co,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/zip-co-limited/,"151 Chin Swee Rd, Singapore 169876",1.287186,103.84065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CR2,null,"CR2 provide banks with Digital, Self-Service and Payments solutions to grow their business, optimise their customer service cost and deliver an enhanced customer experience. Headquartered in Ireland, we are enabling over 100 banks in 60 countries seamlessly connect and engage with their customers on the most critical banking channels today.With the broadest set of digital channel solutions available on the market, ranging from Mobile, Internet, SMS, USSD, Payments, Card Management Systems, ATM and Kiosk, we offer a significant differentiator over other vendors in the market. Our Digital Banking Platform – BankWorld – enables banks to provide innovative, cost effective and end-to-end digital customer journeys across mobile, internet, self-service and payments.CR2 has a network of international offices across four continents to ensure our customers receive the best support possible.To find out more about CR2, please visit: www.cr2.com or follow us on Twitter @CR2banking.",+353 1 433 9100,Financial,201-500 employees,http://www.cr2.com,"Dublin,  Ireland",Privately Held,null,https://www.linkedin.com/company/cr2/,"G-21, 1, Jalan Imbi, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1422689,101.7097158,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CommSec,"CommSec, Sydney, NSW 2000, AU","CommSec is Australia's largest online broker, offering a number of products and services including online trading, cash management, margin lending, and international share trading. Visit our website or follow us on Twitter for live share market news and subscribe to CommSec TV on YouTube for video updates from our leading market analysts.  Market News: https://www.commsec.com.au/market-news/the-markets.html Twitter:  http://www.twitter.com/commsec YouTube:  http://www.youtube.com/commsectv",null,Financial,"501-1,000 employees",http://www.commsec.com.au,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/commsec/,"2259-B Aurora Blvd, Pasay, Metro Manila, Philippines",14.5345077,121.0033369,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rest,"Sydney, NSW 2000, AU","Rest was established in 1988, and now supports over 200,000 contributing employers, around 1.7 million members and has more than $54 billion of funds under management (as at 30 June 2020).Product issued by Retail Employees Superannuation Pty Limited.  Consider if it is appropriate for you and read the PDS available at rest.com.au/pds before deciding to join or stay.More details – go to rest.com.au",null,Financial,201-500 employees,https://rest.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/rest-super/,"R&R Arah Selatan, North-South Expy, 81400 Skudai, Johor, Malaysia",1.5826853,103.6461085,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Airwallex,null,"Established in Melbourne in 2015, Airwallex is a global payments fintech transforming the way businesses move and manage money domestically and internationally. In today’s fast-changing digital era, our purpose is to empower businesses of all sizes to grow in their own markets and around the world, and by doing so, contribute to the global economy. With technology at our core, we built a proprietary global financial infrastructure platform to help businesses transact, collect and pay in any foreign currency across 130+ countries and 50+ currencies, without the constraints of the traditional global financial system. In just five years since we were founded, Airwallex has grown to become Australia’s fastest-growing fintech unicorn and a well-funded international technology leader backed by world-leading investors. Our leadership, innovation and scale have been recognised and awarded by leading independent authorities, such as listing in Forbes' Cloud 100 2020, and placing in the Top 50 of KPMG’s Global Fintech100 two years in a row.To support our ambitious growth plans, we’re looking to expand our global teams with smart, driven and passionate individuals who are excited about joining our rocketship and taking on the challenge of a lifetime.",null,Financial,201-500 employees,http://www.airwallex.com,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/airwallex/,"7/15 William St, Melbourne VIC 3000, Australia",-37.8190675,144.9591851,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ISS ESG Australia,"Level 5, 131 City Walk, Canberra City, ACT 2601, AU","ISS ESG is the responsible investment arm of Institutional Shareholder Services Inc., the world’s leading provider of environmental, social, and governance solutions for asset owners, asset managers, hedge funds, and asset servicing providers. With more than 30 years of corporate governance expertise and 25 years of providing in-depth responsible investment research and analytics, ISS ESG has the unique understanding of the requirements of institutional investors. With its comprehensive offering of solutions, ISS ESG enables investors to develop and integrate responsible investing policies and practices, engage on responsible investment issues, and monitor portfolio company practices through screening solutions. It also provides climate data, analytics, and advisory services to help financial market participants understand, measure, and act on climate-related risks across all asset classes. In addition, ISS ESG delivers corporate and country ESG research and ratings enabling its clients to identify material social and environmental risks and opportunities. For more information, visit iss-esg.com.",null,Financial,11-50 employees,http://iss-esg.com,"Canberra City, ACT",Privately Held,null,https://www.linkedin.com/company/iss-esg-australia/,"61 Robinson Rd, Singapore 068893",1.2792527,103.8492482,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ALG Australian Lending Group,"119 Breakfast Creek Rd, Level 2, Newstead, Queensland 4006, AU","ALG Australian Lending Group is Australia's premier full service Finance Broker offering Residential Loans, Commercial Finance, Equipment Finance and Secured or Unsecured Personal Loans. Our Brokers provide unified service in-person, online or on the phone. We deal with over 45 financial lenders and Insurers making sure our clients get the suitable outcome and best outcome desired.The Mortgage Group Pty Ltd ACN 611 259 084 (Australian credit Licence 505575) T/A ALG Australian Lending Group www.australianlendinggroup.com.auhttps://australianlendinggroup.com.au/finance-privacy-policy/",07 3337 7680,Financial,2-10 employees,http://www.australianlendinggroup.com.au,"Newstead, Queensland",Privately Held,null,https://www.linkedin.com/company/australianlendinggroup/,"Level 2/119 Breakfast Creek Rd, Newstead QLD 4005, Australia",-27.4451983,153.0432505,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CFA Society Melbourne,"525 Collins St, Melbourne, Victoria 3000, AU","The CFA Society Melbourne represents the interests of more than 800 local members of the investment profession and supports over 3000 local CFA® Program candidates annually. Our mission is to serve members of the Society and enhance the reputation of the CFA® designation in Australia by promoting ethics, integrity and professional excellence; and to improve the competency and standards of the investment profession in Australia. Our independent voice aims to ensure the integrity and efficiency of the capital markets that underpin our profession and the broader economy.Our vision is to make the CFA Society Melbourne an indispensable part of the investment profession in Australia.The Society, which was founded in 2000, is a leading member society of CFA Institute and, along with Societies in Sydney and Perth, are part of CFA Societies Australia. There are more than 168,000 CFA® charterholders worldwide in 164 markets; the CFA Institute has nine offices worldwide and there are 157 local member societies, making it the world’s largest association of investment professionals. The local society serves members’ best interests through the education of investment professionals, by informing policy-makers and the public about the profession and through the promotion of high professional and ethical standards.Being an association of local investment professionals, encompassing portfolio managers, security analysts, investment advisors, and other financial professionals, we promote:- ethical and professional standards within the investment industry;- professional development through the CFA Program and continuing education;- exchange of information and opinions among people within the local investment community and beyond; and- public recognition of the CFA designation.",null,Financial,2-10 employees,https://cfas.org.au/melbourne/,"Melbourne, Victoria",Nonprofit,null,https://www.linkedin.com/company/cfa-society-of-melbourne/,"525 Collins St, Melbourne, Victoria, 3000, AU",-25.728104,134.49019,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
AFMA,AU,null,null,Financial,11-50 employees,null,null,Nonprofit,null,https://www.linkedin.com/company/afma/,"29 Mandai Estate, Singapore 729932",1.4055143,103.7586962,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WLTH,"Brisbane,   AU",We are changing the lending and payments experience to a more positive one,139584,Financial,11-50 employees,http://www.wlth.com,null,Privately Held,null,https://www.linkedin.com/company/wlthmoney/,"Level 2/15 James St, Fortitude Valley QLD 4006, Australia",-27.456328,153.0389498,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fifo Capital Australia Pty Ltd,"Level 16, 390 St Kilda Road, Melbourne, Victoria 3004, AU","Flexible, fast business finance for cash flow gaps and growth.At Fifo Capital we recognise the importance of working in partnership with your business. We partner for your success by designing finance solutions that realise your potential. Whether you’re looking for an alternative to a bank, or you’re just seeking a company that will focus on your needs not their products: we can help.We specialise in solutions that will boost your cash flow and allow you to manage day-to-day costs or enter that next phase of business growth. If you’re looking for fast access to cash there’s no need to compromise on quality or service. With Fifo Capital you can enjoy 1:1 support from a business expert who can help you to choose the right product for your business and your circumstances.Fifo Capital provides a wide range of high quality products that have been designed with your needs in mind. Whether you are looking for a short term business loan, or invoice finance with or without insurance: we’ve got the right product for you. We recognise that every business that we deal with is different and that’s why we are. Contact us today to find out more about our cash flow and working capital solutions.All enquiries may be directed to our head office on 1300 852 556.Key personnel can be viewed on our main website; http://www.fifocapital.com.au/wawcs0153915/about-us.html#172",1300852556,Financial,51-200 employees,http://www.fifocapital.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/fifo-capital-australia/,"1 Wallich St, #08-01 Guoco Tower, Singapore 078881",1.2773887,103.8462103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Life Trading,null,"Life Trading - a culture that delivers trading excellence.Life Trading is a technology-focused trading firm with offices in Sydney and London.  Established in 2016, we aim to dominate our chosen markets.  Our success is built on our people and culture and our values define how we work and reflect who we are.",null,Financial,11-50 employees,http://www.lifetrading.com.au,"Manly, New South Wales",Privately Held,null,https://www.linkedin.com/company/life-trading/,"No. 01, Block 23, 16, Jalan Pinang 4, Taman Daya, 81100 Johor Bahru, Johor, Malaysia",1.5492465,103.7619393,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Zuper,"155 Clarence St, Sydney, New South Wales 2000, AU","We are here to help people better understand the power of their money, have more of it, and do more with it so they can enjoy a higher quality of life, make a positive impact on the world, and create the future they want. Track our progress @zuperannuation / #zuper",null,Financial,11-50 employees,http://zuper.com.au,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/zuperannuation/,"Km 74, Lorong 15, 78000 Alor Gajah, Malacca, Malaysia",2.4799313,102.1889881,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SBO with Jason Andrew,"Level 4, 155 Queen Street, Brisbane, QLD 4000, AU","SBO works with entrepreneurs that want clarity over their numbers and to be accountable to their business goals.Operational Finance is the core stack of financial activities a business needs to achieve its goals:- Accounting, bookkeeping & payroll- Budgeting and forecasting- Cash flow management- Financial and management reportingWe provide these services as monthly subscriptions.",null,Financial,11-50 employees,https://sbo.financial/,"Brisbane, QLD",Privately Held,null,https://www.linkedin.com/company/sbo-financial/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WY Advice,"144 Spit Rd, 2, Mosman, New South Wales 2088, AU","WY Advice provides personalised  financial advice to help make your picture of tomorrow become reality.WY Advice helps people who are looking to set some clear financial and lifestyle goals who are seeking clarity, control and transparency when it comes to their money and want a professional adviser to help them on their journey.WY Advice is all about Wealth advice for You. As you would understand there is a volatility economy out there where things are changing at such a rapid rate so we tailor personal financial advice suitable for you and take the time to really understand you, where you have been and what you are doing and work alongside you to ensure that your goals are realised. At WY Advice our core clients are people who are seeking:* Help with their budgeting and cash flow which is the starting point for every good financial plan - we provide a tailored coaching service to help you track and monitor your money and net wealth to ensure you make appropriate investment and lifestyle decision* Strategies around getting into and out of debt to purchase property and building your investment portfolio* Help with the set up and management of their investments to grow passive income streams and protecting their wealth and lifestyle and what is most important to them. *We provide strategies for growing your superannuation, which is often your biggest asset along with assistance with centerlink  and entitlements. We are here to ensure you are in control of your financial future, no matter what life throws at you. Even when you face additional financial commitments like becoming pregnant, taking on a mortgage, paying a child's school fees, or meeting unexpected medical expenses - working with a qualified financial planner will help you to navigate the challenges with confidence and peace of mind.We work with a number of experts being mortgage brokers, accountants, stock brokers,  investment managers and property specialists to ensure that you are guided to live and fund your dreams.",null,Financial,0-1 employees,http://www.wyadvice.com,"Mosman, New South Wales",Privately Held,null,https://www.linkedin.com/company/wy-advice/,"Mosman NSW 2088, Australia",-33.8291523,151.2439353,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Nano Home Loans,"11 York St, Sydney, New South Wales 2000, AU","Nano is an Australia-based, financial technology company that employs advanced data and innovative digital technologies to offer consumers better financial services exemplified by simplicity, clarity and trust. Nano eliminates barriers to refinancing home loans and rewards customers with a personalised, easy and engaging customer experience every time. Nano's vision is to reshape the financial services industry and deliver a better customer experience and greater financial wellbeing for customers. The waitlist for our home loans is coming soon.",null,Financial,51-200 employees,https://nano.com.au/,"Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/nanohomeloans/,"3/33 Erskine St, Sydney NSW 2000, Australia",-33.8669385,151.2037564,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Equifax - Australia,AU,"Equifax is a global data, analytics, and technology company. We believe knowledge drives progress. We blend unique data, analytics, and technology with a passion for serving customers globally, to create insights that power decisions to move people forward. Headquartered in Atlanta, Equifax operates or has investments in 24 countries in North America, Central and South America, Europe and the Asia Pacific region. It is a member of Standard & Poor's (S&P) 500® Index, and its common stock is traded on the New York Stock Exchange (NYSE) under the symbol EFX. Equifax employs approximately 11,000 employees worldwide.",null,Financial,"1,001-5,000 employees",http://www.Equifax.com.au,null,Public Company,null,https://www.linkedin.com/company/equifax---australia/,"100 Arthur St, North Sydney NSW 2060, Australia",-33.8398465,151.2096067,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
AsiaPay,null,"AsiaPay is a world-class electronic payment service, solution, technology provider, and merchant aggregator in Asia. We provide a comprehensive array of secured, advanced, and integrated payment processing solutions and technologies to banks, payment service providers, and merchants. We have partnerships with international card associations, banks, payment companies, and debit cards all over Asia.Corporate Websites:Global:https://www.asiapay.comHongkong:https://www.paydollar.comhttps://www.asiapay.com.hk/Philippines: https://www.pesopay.comhttps://www.asiapay.com.phThailand:http://www.siampay.comhttps://www.asiapay.co.th/China: https://www.paydollar.com.cnhttps://www.asiapay.com.cn/Malaysia:https://www.paydollar.com.my/https://www.asiapay.com.my/Singapore:https://www.paydollar.com.sg/https://www.asiapay.com.sg/Vietnam:http://www.paydollar.com.vn/http://www.asiapay.com.vn/India:https://www.paydollar.in/https://www.asiapay.com/Indonesia:https://www.asiapay.co.idhttps://www.paydollar.co.idAustralia:https://www.paydollar.com.au/https://www.asiapay.com.au/",+852 3173 1929,Financial,51-200 employees,https://www.asiapay.com,"Hong Kong, China",Privately Held,null,https://www.linkedin.com/company/asiapay-limited/,"20 Collyer Quay, Singapore 049319",1.284677,103.8527043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tax & Super Australia,"Level 13, 303 Collins St, Melbourne, Victoria 3000, AU","Formerly known as Taxpayers Australia, Tax & Super Australia is a not-for-profit organisation that has assisted tax and superannuation professionals for nearly 100 years. It was established in 1919 by a group of Melbourne businessmen who believed in a simple, fairer tax system. Since then, we have evolved to meet the challenges of Australia’s modern tax regime and we remain at the forefront of supporting professionals. With a long and proven track record, Tax & Super Australia provides relevant and easy-to-understand tax and superannuation guidance that empowers our members to better service their clients. Our information is authoritative, accurate and delivered by skilled tax experts, so our members have peace of mind that their clients are fully compliant with all their obligations. Tax & Super Australia represents its members’ views through the media and to the ATO and government. As an advocate for professionals, we support today’s practitioners so they can thrive tomorrow.",388514555,Financial,11-50 employees,http://taxandsuperaustralia.com.au,"Melbourne, Victoria",Educational Institution,null,https://www.linkedin.com/company/taxandsuperaustralia/,"1 Scotts Rd unit 23, 11 Shaw Centre, Singapore 228208",1.3062932,103.8318472,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Moelis Australia,"1 Farrer Pl, Sydney, New South Wales 2000, AU","We are an ASX-listed financial services group specialising in asset management, corporate advisory and equities. Since launching in 2009, we have advised on transactions worth over $110 billion, assisted clients to raise more than $10 billion in equity capital markets, and currently manage over $5 billion in assets under management.Our purpose is to deliver long-term value for our clients and partners, our people and our shareholders. Learn more by visiting moelisaustralia.com",null,Financial,201-500 employees,http://moelisaustralia.com,"Sydney, New South Wales",Public Company,null,https://www.linkedin.com/company/moelisaustralia/,"Level 27, Governor Phillip Tower, 1 Farrer Pl, Sydney NSW 2000, Australia",-33.8642271,151.2113846,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Connective Broker Services,"Level 20, 567 Collins Street, Melbourne, VIC 3000, AU","Launched in 2003, Connective is Australia’s leading aggregator, with more than 3,600 broker members across the country. We partner with our brokers to help them provide exemplary mortgage and finance broking services to their customers. One out of every eight home loans in Australia is currently written by a Connective broker.At Connective, our mission is to provide the highest level of support to assist brokers to build profitable and successful businesses, and to represent their interests in the mortgage and finance industry to ensure they always get a fair deal.Awards2018Australian Broking Awards Technology Platform of the YearAustralian Broking Awards Aggregator of the Year2017Australian Mortgage Awards Most Effective Online Presence – AggregatorFBAA Awards of Supremacy Aggregator Seal of Excellence2016Australian Mortgage Awards Aggregator of the YearAustralian Broking Awards Aggregator of the YearMFAA Excellence Awards Aggregator of the Year – QLD, WA2015Australian Broking Awards Aggregator of the YearAB+F Mortgage Broker of the Year2014MFAA Excellence Awards Award of DistinctionMFAA Excellence Awards Aggregator of the YearAustralian Lending Awards Best White Label Program (Connective Home Loans)For more information about awards prior to 2015, please visit our website at www.connective.com.au",null,Financial,51-200 employees,http://www.connective.com.au/,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/connective-services/,"1/151 Caxton St, Paddington QLD 4064, Australia",-27.4622688,153.0091701,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Association of Financial Advisers (AFA),"Level 5, 257 Clarence Street, Sydney, NSW 2000, AU","The Association of Financial Advisers Limited (AFA) has been the authentic voice on the value of financial advice for over 65 years. Today, the AFA is a vibrant, innovative association, where the underlying driver of policy is the belief that great advice transforms lives. To this end the AFA is striving to achieve the vision of Great Advice for more Australians.

The AFA’s ongoing relevance as a professional association is derived from our success in engaging with the major stakeholders in financial advice including advisers, consumers, licensees, product and service providers, and the regulator and government. Culturally we believe in the value of collaboration to create powerful outcomes and this drives how we achieve influence and work towards our vision.",null,Financial,11-50 employees,http://www.afa.asn.au,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/association-of-financial-advisers-afa-/,"20 Maxwell Rd, #05-06 Maxwell House, Singapore 069113",1.2792508,103.8447681,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
EquitiesFirst,null,"EquitiesFirst* is a global institutional investment firm specializing in equity-backed financing. Since 2002, EquitiesFirst has challenged the limitations of traditional financing to provide liquidity solutions that are accessible, vital, and transformative. Our founding mission is to move our partners forward by providing Progressive Capital - a partnership approach to investment, founded on respect, mutual interests and understanding. As a value investor managing a portfolio of public equities, our unique model of portfolio construction establishes each position through asset-backed financing provided directly to long-term, concentrated investors. EquitiesFirst is headquartered in Indianapolis, USA. Operating in most major financial markets, we maintain a global footprint of twelve offices in eight countries.*EquitiesFirst is Equities First Holdings, LLC and its subsidiaries.",null,Financial,11-50 employees,http://www.equitiesfirst.com/,"Indianapolis, IN",Privately Held,null,https://www.linkedin.com/company/equitiesfirst/,"5 Temasek Blvd, #08-04A, Singapore 038985",1.2947165,103.8578181,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Style Analytics,null,"Style Analytics is an independent, global analytics provider for investment professionals.  We enable asset managers, asset owners and consultants to build objective and comprehensive factor analysis on markets, peers and portfolios.By creating transparency through factor exposures - the systematic drivers of portfolio risk and return - we help investment professionals validate and make strong investment decisions.During COVID-19 we are doing our part by helping equity investors navigate the turbulent markets with free access to our factor performance reports and a one-time analysis of a portfolio to better understand how return-driving factors impact the portfolio's holdings.",null,Financial,51-200 employees,https://www.styleanalytics.com/,"London, United Kingdom",Privately Held,null,https://www.linkedin.com/company/style-analytics/,"Bulevard General Eduard I. Totleben, 1606 Sofia, Bulgaria",42.6895262,23.3047754,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Statewide Super,"Ground Floor, 211 Victoria Square, Adelaide, SA 5000, AU","Statewide Super is a proud South Australian based industry super fund that welcomes new members, regardless of location or industry. We are privileged to service over 141,000 members, 24,000 employers and manage more than $10.4 billion in funds under management.We have been managing our members’ money for over 30 years, so we know how to do it exceptionally well. With strong investment performance and as only one of three funds in Australia to receive a Canstar 5-Star Rating for our Superannuation (MySuper) and Account-Based Pension products, we are a standout performer on the national playing field.  As a values-driven organisation, we are dedicated to the communities that support us, and this is part of our DNA as a super fund. This, together with our award-winning products and services, competitive fees, value additions and superior customer service, make us the best choice to save for your retirement.Want more reasons to join? We have many! Visit our website to find out more statewide.com.au. Statewide Superannuation Pty Ltd ABN 62 008 099 223 (AFSL 243171) Trustee and RSE Licensee of Statewide Superannuation Trust ABN 54 145 196 298 (“Statewide Super”). In deciding whether to acquire, or continue to hold, a Statewide Super product, please consider the applicable Product Disclosure Statement (PDS) available at statewide.com.au or by calling 1300 65 18 65.",null,Financial,51-200 employees,http://www.statewide.com.au,"Adelaide, SA",Nonprofit,null,https://www.linkedin.com/company/statewide-superannuation/,"GHD Building, 211 Victoria Square, Adelaide SA 5000, Australia",-34.9282598,138.5988399,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WorldFirst,null,"WorldFirst is an innovative global payment platform, helping businesses and people prosper by making the movement of money around the world faster, easier, safer and cheaper.Our mission to build the world’s best financial services platform for international commerce accelerated upon joining the Ant Financial Services Group. Ant supports over 1.2 billion customers and is dedicated to using technological infrastructure to provide inclusive financial services to individuals as well as small and micro-businesses. Together, we believe financial services should be simple and we share Ant’s vision of ""bringing the world equal opportunities”. Becoming an Ant Financial company allows us to leverage one of the largest global commerce ecosystems with a platform for long-term growth across our key markets.Since our inception in 2004, we have been setting a new standard for the foreign exchange market and have transferred more than $70bn to date. Our diverse team of 650 specialist individuals span across 8 global offices, helping over 250,000 customers worldwide receive outstanding product offerings alongside dedicated award-winning customer service",null,Financial,"501-1,000 employees",https://www.worldfirst.com,"London, Greater London",Privately Held,null,https://www.linkedin.com/company/world-first/,"6 Shenton Way #36 -03 OUE Downtown Tower 1, Singapore 068809",1.278203,103.849053,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FTSE Russell,null,"FTSE Russell is a leading global provider of benchmarks, analytics, and data solutions with multi-asset capabilities. FTSE Russell’s solutions offer a true picture of global markets across asset classes, styles, and strategies. Our global perspective is underpinned by specialist knowledge gained from developing local solutions and understanding client needs around the world. Approximately $15 trillion* is benchmarked to our indexes, and we have proudly served the world’s top asset owners, asset managers and investment banks for over 30 years. We want to help investors make better informed investment decisions. Our experts and resources are committed to innovation that increases transparency and insight, and help our clients capture opportunity, and manage risk. You can be assured that robust governance and a commitment to operational integrity lie at the foundation of our business.A forward-looking approach is part of our culture—it compels us to collaborate with our clients and institutional partners, leverage trends that influence investment strategies, drive efficiencies, and expand choice. We are investing in the market of tomorrow. FTSE Russell is wholly owned by London Stock Exchange Group.*Data as of December 31, 2018 as reported on April 1, 2019 by eVestment for institutional assets, Morningstar for retail mutual funds, insurance products, and ETFs, and additional passive assets directly collected by FTSE Russell. AUM data includes blended benchmarks and excludes futures and options. AUM data will not include active and passive assets not reported to a 3rd party source or FTSE Russell. Passive assets directly collected by FTSE Russell have been removed from third party sources to prevent double counting. No assurances are given by FTSE Russell as to the accuracy of the data.",null,Financial,"1,001-5,000 employees",https://www.ftserussell.com,null,Public Company,null,https://www.linkedin.com/company/ftse/,"16 Collyer Quay, Singapore 049318",1.2842186,103.852603,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
