Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Cultured Stone,null,null,null,Warehousing,null,null,null,null,null,https://www.linkedin.com/company/cultured-stone/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Groupe Sportif Pty Ltd,null,"Groupe Sportif Pty Ltd is a warehousing company based out of 27 Ceylon St, Nunawading, Australia.",null,Warehousing,null,http://groupesportif.com,null,null,null,https://www.linkedin.com/company/groupe-sportif-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Lilydale Freighters PTY Ltd.,null,"Lilydale Freighters PTY Ltd. is a warehousing company based out of 9 Lewis St, Torrington, Australia.",null,Warehousing,null,http://lilydalefreighters.com.au,null,null,null,https://www.linkedin.com/company/lilydale-freighters-pty-ltd./,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Spacey Storage Bathurst,null,"Spacey Storage Bathurst takes pride in offering a simple and hassle-free self storage experience for all of our customers in Bathurst & Gormans Hill, NSW. We make sure our storage units are clean, secure, and ready to rent. We also focus on offering a wide variety of storage unit sizes and types to make sure we can handle any self storage need that you may have. Spacey Storage Bathurst also offers online rentals and online bill pay 24/7 to make your experience a little more quick and easy. Feel free to look at our available storage units and give us a call if you have any questions or simply rent your unit right on the website.",null,Warehousing,null,http://spaceybathurst.com.au,null,null,null,https://www.linkedin.com/company/spacey-storage-bathurst/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Smart Box Archive Systems,null,"Smart Box Archive Systems is a warehousing company based out of 4 Mary Ann Pl, Cherrybrook, Australia.",null,Warehousing,null,http://smartboxarchivesystems.com.au,null,null,null,https://www.linkedin.com/company/smart-box-archive-systems/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HANK Event Logistics,null,HANK offers a warehousing & distribution strategy that will enable you to hold inventory of your key assets to ensure that venues and facilities have access to what they need at the right time. Online inventory and ordering processes provide full visibility at all times. Our integrated approach also provides the ability to complement these assets with those sourced from other suppliers or indeed from HANK itself.,null,Warehousing,null,http://hanklogistics.com.au,null,null,null,https://www.linkedin.com/company/hank-event-logistics/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Oceanamics Pty Ltd,null,"Oceanamics Pty Ltd is a warehousing company based out of 20 Hines Rd, O'Connor, Australia.",null,Warehousing,null,http://oceanamics.com,null,null,null,https://www.linkedin.com/company/oceanamics-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Gateway Container Park,null,"Gateway Container Park is a warehousing company based out of 102 Gosport St, Hemmant, Australia.",null,Warehousing,null,http://gatewaycontainerpark.com.au,null,null,null,https://www.linkedin.com/company/gateway-container-park/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Southys Removals Central Coast,null,"Southys Removals Central Coast is a warehousing company based out of 12 Kitty Pl, Watanobbi, Australia.",null,Warehousing,null,http://southystransport.com.au,null,null,null,https://www.linkedin.com/company/southys-removals-central-coast/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ambiance Indoor Outdoor Living (Warehouse),null,"Ambiance Indoor Outdoor Living (Warehouse) is a warehousing company based out of c2/2 Factory St, Granville, Australia.",null,Warehousing,null,http://myambiance.com.au,null,null,null,https://www.linkedin.com/company/ambiance-indoor-outdoor-living-warehouse-/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Curriculum Kids Pty Ltd,null,"Curriculum Kids Pty Ltd is a warehousing company based out of 300-332 Highlands Shopping Centre 8, 300-332 Grand Blvd, Craigieburn, Australia.",null,Warehousing,null,http://curriculumkids.com.au,null,null,null,https://www.linkedin.com/company/curriculum-kids-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PDWGROUP,null,"PDWGROUP is a warehousing company based out of Unit 2/40 Metrolink Cct, Campbellfield, Australia.",null,Warehousing,null,http://pdwgroup.com.au,null,null,null,https://www.linkedin.com/company/pdwgroup/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bowen Road Self Storage,null,"Our courteous and experienced staff will help you select the right size for your needs. We have 14 sizes, ranging from 1m x 1.5m, up to 7m x 3m. You use your own lock, or we can sell you one, and you keep your keys.  All you have to do is box it up and lock it up.  We offer good security, 24/7 access, video surveillance, security lighting and alarmed zones offer you more peace of mind.",null,Warehousing,null,http://bowenroadstorage.com.au,null,null,null,https://www.linkedin.com/company/bowen-road-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
East Gippsland Tilt Tray Service,null,"East Gippsland Tilt Tray Service is a warehousing company based out of 252 Colquhoun Rd, Lakes Entrance, Australia.",null,Warehousing,null,http://egtilttrays.com.au,null,null,null,https://www.linkedin.com/company/east-gippsland-tilt-tray-service/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Victor Caravan & Boat Storage,null,"They pride themselves on offering a personalised and friendly customer service, at a competitive price, and a facility that allows you to store your pride and joy with peace of mind in a safe, secure and professional facility.",null,Warehousing,null,http://victorcaravanboatstorage.com.au,null,null,null,https://www.linkedin.com/company/victor-caravan-&-boat-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
alpine-warehousing,null,"alpine-warehousing is a warehousing company based out of 1 Embankment Dr, Mount Beauty, Australia.",null,Warehousing,null,http://alpinewarehousing.com,null,null,null,https://www.linkedin.com/company/alpine-warehousing/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Peninsula Undercover Boat Storage Melbourne,null,"Peninsula Undercover Boat Storage provides secure, undercover storage for boats, jetskis, car storage, caravans and motor homes. Our unique clear roof storage facilities means solar batteries are constantly charged, and our 24 hour / 7 day security guarantees total peace of mind.",null,Warehousing,null,http://boatstorage.com.au,null,null,null,https://www.linkedin.com/company/peninsula-undercover-boat-storage-melbourne/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Parkvue Storage,null,"Parkvue Storage is a warehousing company based out of 365 Lower Dandenong Rd, Dingley Village, Australia.",null,Warehousing,null,http://parkvuestorage.com.au,null,null,null,https://www.linkedin.com/company/parkvue-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Warragul City Self,null,"Warragul City Self is a warehousing company based out of 11 Pearse St, Warragul, Australia.",null,Warehousing,null,http://warragulcityselfstorage.com.au,null,null,null,https://www.linkedin.com/company/warragul-city-self/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Drayton Self Storage,null,"Drayton Self Storage is a warehousing company based out of 34 Sowden St, Toowoomba City, Australia.",null,Warehousing,null,http://draytonselfstorage.com.au,null,null,null,https://www.linkedin.com/company/drayton-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Storage Direct Sunshine Coast,null,"Storage Direct Sunshine Coast is a warehousing company based out of 96 Bellflower Rd, Sippy Downs, Australia.",null,Warehousing,null,http://storagedirect.com.au,null,null,null,https://www.linkedin.com/company/storage-direct-sunshine-coast/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Wagga Secure Storage,null,Welcome to Wagga Secure Storage,null,Warehousing,null,http://securestoragewagga.com.au,null,null,null,https://www.linkedin.com/company/wagga-secure-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WERRIBEE SELF STORAGE,null,"Store your prized possessions with us. Be confident with our gated and secure site where we provide self-storage with 24/7 video surveillance, monitored alarm system, gated and secured site for the ultimate safety and security.",null,Warehousing,null,http://werribeeselfstorage.com,null,null,null,https://www.linkedin.com/company/werribee-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
One Scent Pty Ltd,"PO Box 6546, Silverwater, NSW 2128, AU",Fully integrated online distribution supply chain provider for health and beauty products (B2B).  Exclusive supplier to the largest eCommerce stores providing specialist and seamless 3PL solutions across multiple platforms. This included integrations into EBay and AustPost EParcel plus all major early shopping cart providers.,null,Warehousing,11-50 employees,http://www.onescent.com.au,"Silverwater, NSW",Privately Held,2003,https://www.linkedin.com/company/onescentau/,"PO Box 6546, Silverwater, NSW, 2128, AU",-33.84907,151.13834,Silverwater,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Ultimate Impex,"7-9 underwood road Homebush, Sydney, NSW 2145, AU",Importer and Exporters of all Kinds of Goods,null,Warehousing,11-50 employees,http://www.uipl.com.au,"Sydney, NSW",Privately Held,1975,https://www.linkedin.com/company/ultimateimpex/,"7-9 underwood road Homebush, Sydney, NSW, 2145, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Bionic Self Storage: SUNSHINE COAST'S CHEAPEST & BEST STORAGE!,"54 Cresswell Rd, Caloundra, Queensland 4551, AU","Bionic Self Storage on the Sunshine Coast has a wide range of temporary and permanent storage solutions, perfect for domestic and commercial storage. We are locally owned and operated, and have two conveniently located storage facility's one at Caloundra with easy access to the M1 Bruce Highway and one at Landsborough. Bionic Storage provides self storage and open storage solutions for all your items including furniture, office records and archives, distributors goods, excess stock, cars, sporting equipment, jet skis, caravans and boats. Bionic Storage Sunshine Coast is fully secure using state of the art pin code access and CCTV surveillance throughout the facilities. You can be sure your goods are protected 24 hours a day, 7 days a week. All new customers receive a free lock and take advantage of our free courtesy trailer when you move in. Bionic Storage is not only fantastic value for money but are also full members of the Storage Association and carry the full Storer Check logo for your reassurance and piece of mind.",null,Warehousing,11-50 employees,https://bionicstorage.com.au/,"Caloundra, Queensland",Public Company,null,https://www.linkedin.com/company/bionicstorage/,"54 Cresswell Rd, Caloundra, Queensland, 4551, AU",-26.792177,153.09967,Caloundra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Dexion Hendra,null,null,null,Warehousing,null,http://dexionhendra.com.au,"Hendra, Queensland",null,null,https://www.linkedin.com/company/dexion-hendra/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Greeneagle Distribution,null,Greeneagle Distribution is a warehousing company based out of Australia.,null,Warehousing,null,http://greeneagle.com.au,null,null,null,https://www.linkedin.com/company/greeneagle-distribution/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rosebud Mini Warehousing,"2 Colchester Rd, Rosebud, Victoria 3939, AU","Rosebud Mini Warehousing is a family run local business on the Mornington Peninsula. The business has been operating for over 15 years. Rosebud Mini Warehousing aims to offer exceptional storage at a competitive price. Rosebud Mini Warehousing stands out from other self storage facilities as it has superior security, wide driveways, extremely clean sites, drive up to the door units, amazing discounts and old fashion customer service.",null,Warehousing,2-10 employees,http://www.rmselfstorage.com.au,"Rosebud, Victoria",Privately Held,null,https://www.linkedin.com/company/rosebud-mini-warehousing/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KRB Logistics Resources,null,null,null,Warehousing,null,http://krb.com.au,"Mackay Harbour, Queensland",null,null,https://www.linkedin.com/company/krb-logistics-resources/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Markwell Cold Storage,null,"Markwell Cold Storage is a warehousing company based out of 1 Markwell Cold Storage, 1 Lahrs Rd, Ormeau, Australia.",null,Warehousing,null,http://markwellcoldstorage.com.au,null,null,null,https://www.linkedin.com/company/markwell-cold-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Storage King Woolloomooloo,null,null,null,Warehousing,null,http://storagewoolloomooloo.com.au,"Woolloomooloo, New South Wales",null,null,https://www.linkedin.com/company/storage-king-woolloomooloo/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Glenelg Self Storage,null,null,null,Warehousing,null,http://glenelgstorage.com.au,"Somerton Park, South Australia",null,null,https://www.linkedin.com/company/glenelg-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Deviation Road Self Storage Naracoorte,null,"Deviation Road Self Storage Naracoorte is a warehousing company based out of LOT 102 Deviation Rd, Naracoorte, Australia.",null,Warehousing,null,http://deviationroadselfstorage.com.au,null,null,null,https://www.linkedin.com/company/deviation-road-self-storage-naracoorte/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hervey Bay Caravan Storage,null,"Hervey Bay Caravan Storage is a warehousing company based out of 2992 Maryborough Hervey Bay Rd, Sunshine Acres, Australia.",null,Warehousing,null,http://herveybaycaravanstorage.com.au,null,null,null,https://www.linkedin.com/company/hervey-bay-caravan-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Keswick Glass Hardware,null,"Keswick Glass Hardware is a warehousing company based out of 1/6 Kelray Pl, Asquith, Australia.",null,Warehousing,null,http://keswickglasshardware.com.au,null,null,null,https://www.linkedin.com/company/keswick-glass-hardware/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TOPSEAM,null,DAN.COM is a third party domain escrow & transfer provider. We safeguard all domain purchases conducted on our marketplace. All transactions are protected by our careful escrow process & team. DAN.COM also offers post transaction support to our buyers at no additional cost. Here is how our escrow process works:,null,Warehousing,null,http://topseam.com,null,null,null,https://www.linkedin.com/company/topseam/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Roma Space & Storage,null,"Roma Space & Storage is a warehousing company based out of 209 Raglan St, Roma, Australia.",null,Warehousing,null,http://romaspaceandstorage.com.au,null,null,null,https://www.linkedin.com/company/roma-space-&-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Stored4U,null,"Stored4U is a warehousing company based out of 10 Darcy Rd, Port Kembla, Australia.",null,Warehousing,null,http://stored4u.business.site,null,null,null,https://www.linkedin.com/company/stored4u/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CENTRAL COAST STORAGE,null,"CENTRAL COAST STORAGE is a warehousing company based out of 2/6 Hereford St, Berkeley Vale, Australia.",null,Warehousing,null,http://ccstorage.com.au,null,null,null,https://www.linkedin.com/company/central-coast-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Gold Coast Self Storage,null,"Gold Coast Self Storage is a warehousing company based out of 6 Surfers Ave, Mermaid Beach, Australia.",null,Warehousing,null,http://storagegoldcoast.com.au,null,null,null,https://www.linkedin.com/company/gold-coast-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SOH Melbourne,null,"SOH Melbourne is a warehousing company based out of 7-13 *Showroom Only* U 12, 7-13 Ponting St, Williamstown, Australia.",null,Warehousing,null,http://sohmelbourne.com,null,null,null,https://www.linkedin.com/company/soh-melbourne/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JOYQUIP,null,"JOYQUIP is a warehousing company based out of 77 Gov Macquarie Dr, Chipping Norton, Australia.",null,Warehousing,null,http://joyquip.com.au,null,null,null,https://www.linkedin.com/company/joyquip/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Red Funnel,null,"Red Funnel is a warehousing company based out of 12 Searle St, Kotara, Australia.",null,Warehousing,null,http://redfunnel.com.au,null,null,null,https://www.linkedin.com/company/red-funnel/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Stockit & Lockit,null,"Stockit & Lockit is a warehousing company based out of 54 Chapple St, Gladstone Central, Australia.",null,Warehousing,null,http://stockitandlockit.com.au,null,null,null,https://www.linkedin.com/company/stockit-&-lockit/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hullys Automotive,null,"Hullys Automotive is a warehousing company based out of 267 Elizabeth Ave, Clontarf, Australia.",null,Warehousing,null,http://hullysauto.com.au,null,null,null,https://www.linkedin.com/company/hullys-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Cooee Storage rental,null,"Cooee Storage rental is a warehousing company based out of 24 Durham Rd, Cooee, Australia.",null,Warehousing,null,http://cooeestoragerental.com,null,null,null,https://www.linkedin.com/company/cooee-storage-rental/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Maleny Self Storage,null,"Maleny Self Storage is a warehousing company based out of 25 Coral St, Maleny, Australia.",null,Warehousing,null,http://malenyselfstorage.com.au,null,null,null,https://www.linkedin.com/company/maleny-self-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bluebee Logistics Pty Ltd,null,BlueBee Logistics is an honest company that values your clientele and wish to build an ongoing business relationship together. BlueBee Logistics offers competitive rates with no hidden fees or lengthy contracts and offers fast local distribution. BlueBee Logistics is strategically aligned with multiple freighting companies to improve distribution. BlueBee Logistics allow you to concentrate on your sales whilst we manage your order fulfilment. Reclaim time from your day by allowing us to take care of the logistics. Please contact us to discuss the opportunities.,null,Warehousing,null,http://bluebeelogistics.com.au,null,null,null,https://www.linkedin.com/company/bluebee-logistics-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Maryborough City Storage,null,"Maryborough City Storage is a member of the Self Storage Association of Australasia (SSAA), which provides resources and guidance on best practices and service excellence in the self-storage industry.",null,Warehousing,null,http://maryboroughcitystorage.com.au,null,null,null,https://www.linkedin.com/company/maryborough-city-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FPL Solutions Pty Ltd,null,"FPL Solutions Pty Ltd is a warehousing company based out of 16 Oban Link, Canning Vale, Australia.",null,Warehousing,null,http://fplsolutions.com.au,null,null,null,https://www.linkedin.com/company/fpl-solutions-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rocket Storage,null,"Rocket Storage is a warehousing company based out of 8/13-15 Burns Rd, Heathcote, Australia.",null,Warehousing,null,http://rocketstorage.com.au,null,null,null,https://www.linkedin.com/company/rocket-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ross Hopper Container & Storage,null,"We provide shipping containers of all descriptions & sizes for hire or sale to the Sunshine Coast & Hinterland, covering a storage solution to suit your specific needs. Why pay for storage space when you can store conveniently & securely on your own property?",null,Warehousing,null,http://containerhireaust.com.au,null,null,null,https://www.linkedin.com/company/ross-hopper-container-&-storage/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Northside Shelving And Racking,"2/37, Leighton Pl, Hornsby, NSW 2077, AU","Northside Shelving And Racking has been serving customers with their various shelving and racking needs since 1990. We import, supply and install a wide range of shelving and racking to suit requirements for every industry. Products

Pallet Racking
- Our SupeRack pallet racking is AS4084-2012 certified & manufactured under strict quality control. Our pallet racking beams can hold more weight compared to most of the suppliers. Our pallet racking frame upright profiles are optimal 90mmX70mm which come in 1.8mm or 2.0mm thick steel depending on the height.

Longspan Shelving
-SuperRack longspan shelving is premium quality longspan shelving without the price tag. The shelves hold more weight which are realistic to their widths compared to other shelving solutions in the market. They are finished in light grey which presents a pleasant and clean finish to storage space.

Coolroom Shelving
- Northside Shelving And Racking  are authorized distributors for Australian made coolroom shelving from reputed manufacturers. We offer competitive prices and installation services for our coolroom shelving & coolroom accessories.

Boltless Shelving/Garage Shelving
- Our brand of quality boltless shelving are strong and can take 150kg per shelf for the medium duty boltless shelving which don't sway when fully loaded.
-We stock heavy duty boltless shelving with 300kg+ capacity per shelf.

Mezzanine Floors
-Mezzanine floors double the area of the warehouse/office space and offer a quick return on investment. We have installed hundreds of mezzanine floors since 20 years. We design and install structural mezzanine floors and Pallet Racking mezzanine floors. Pallet racking mezzanines are economical, quick to install and dismantle.

Storage Cupboards
- Our Spacewise range of storage cupboards are popular. Various sizes available with a shelf capacity of 80kg.",null,Warehousing,2-10 employees,http://www.shelvingracking.com.au,"Hornsby, NSW",Privately Held,1990,https://www.linkedin.com/company/northside-shelving-and-racking/,"2/37, Leighton Pl, Hornsby, NSW, 2077, AU",-33.84907,151.13834,Hornsby,Showroom And Warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Better Storage Systems,"2810 Ipswich Rd, Darra, Queensland 4076, AU","Better Storage Systems established in Brisbane in 2008, the company is fast becoming one of Australia’s leading suppliers of Industrial/commercial storage, material handling equipment for some of the world’s largest brands.The company currently employs a team of professional personnel that have a diverse range of experience in the materials handling and storage industry and cover all facets of our business from sales, design, thru to completion of installation and after sales service. These key people collectively have an estimated 60 years of experience in the storage systems industry alone and have the same desire to provide a high level of service, solutions, advice and establish strong lasting relations with our clients.",1300571277,Warehousing,11-50 employees,http://betterstorage.com.au,"Darra, Queensland",Public Company,2008,https://www.linkedin.com/company/better-storage-systems/,"2810 Ipswich Rd, Darra, Queensland, 4076, AU",-27.47126,153.01831,Darra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Premier Pallet Racking,"Newton Rd, 1A, 62-66, Wetherill Park, New South Wales 2164, AU",Your Pallet Racking and Storage Specialist,1300 724 584,Warehousing,51-200 employees,http://premierracking.com.au/,"Wetherill Park, New South Wales",Privately Held,null,https://www.linkedin.com/company/premier-pallet-racking/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fastcharge Australia Pty Ltd,"60 Castlereagh Street, Sydney, New South Wales 2016, AU","FastCharge Australia is the licensed distributor and service agent for PosiCharge throughout Australia, New Zealand and South Africa.FastCharge Australia, through its affiliation with Posicharge, is committed to continually improve, enhance, and release new intelligent energy management products for the material handling market.FastCharge Australia was founded in 2012, the directors of the company combined their 26 years of industry experience to focus solely on the Posicharge Product. Whilst Fastcharge is a smaller company, the local expertise combined with the support of PosiCharge and its parent company  AeroVironment has created a solid platform for the PosiCharge solution in Australia, New Zealand and South Africa.",null,Warehousing,11-50 employees,http://www.fastchargeaust.com.au,"Sydney, New South Wales",Privately Held,2012,https://www.linkedin.com/company/fastcharge-australia-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Warehousing & Distribution Solutions,"71-81 Byron Rd, BUILDING 8, Yennora, New South Wales 2161, AU","Warehousing & Distribution of Alcoholic Beverages. Specialising in Beer Spirits and Wine, also Cold Storage of Craft Beer.",null,Warehousing,51-200 employees,http://www.wads.com.au,"Yennora, New South Wales",Privately Held,2002,https://www.linkedin.com/company/warehousing-&-distribution-solutions/,"71-81 Byron Rd, Yennora, New South Wales, 2161, AU",-33.84907,151.13834,Yennora,WADS YENNORA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
David Barry Logistics,AU,David Barry Logistics is a company based out of Australia.,03 9706 6008,Warehousing,11-50 employees,http://dbl.net.au,null,Privately Held,2006,https://www.linkedin.com/company/david-barry-logistics/,"null, null, null, null, AU",-25.574999,134.3547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Storage Box Self Storage,"23-25 Slough Road, Altona, VIC 3018, AU","Storage Box provides modern self-storage solutions for both the residential and commercial market. Our internal storage units and outside ranch style storage facility provide storage solutions for all shapes and sizes.A family owned and operated company that was established over 30 years ago, Storage Box is located in Altona.  While ideally positioned to cater to Melbourne's western suburbs, our customers are from all over metropolitan Melbourne.In addition to the 400 storage units on premise, Storage Box holds state of the state security systems and packaging, transport and insurance amenities to provide customers a safe, secure and hugely convenient storage solution.",null,Warehousing,2-10 employees,http://www.storagebox.com.au/,"Altona, VIC",Privately Held,1983,https://www.linkedin.com/company/storage-box-self-storage/,"23-25 Slough Road, Altona, VIC, 3018, AU",-37.803425,145.01105,Altona,Storage Box,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Outdeco Living,"43B Cooper Street, Campbellfield, Victoria 3061, AU","Merbau Decking, Synthetic Grass & Turf in Melbourne.

Merbau Decking Best Prices in Melbourne! Outdeco Living are Wholesaler & Direct Supplier of Merbau Decking, Merbau Screenings, Merbau Fencing, Artificial Grass, Treated Pines and Timber Supplies.

All Our Merbau Decking are A Grade & Kiln Dried and from Certified Sources. We Supplies Merbau Decking & Outdoor Supplies throughout Melbourne & Victoria wide.

Our Company Core Principles are Quality, Pricing & Turn Around time.

We are open to the Public, Trades & Building Supplies.",null,Warehousing,2-10 employees,http://www.outdecoliving.com.au,"Campbellfield, Victoria",Public Company,2000,https://www.linkedin.com/company/out-deco-living/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
