Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
IPhone Repairs,null,null,null,Computer Hardware,null,null,"Underwood, Queensland",null,null,https://www.linkedin.com/company/iphone-repairs/,"10, Jalan Pendidikan 8, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5443879,103.629976,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Stutch Data Services Pty Ltd,"Unit C6, Encompass Business Park, 101 Rookwood Road, YAGOONA, New South Wales 2199, AU","We supply products and services to the data storage segment of the Information Technology market. This includes resellers, government, corporations and medium/small business; with products like tape drives, tape libraries, backup and archive storage software, data and cleaning tapes, tape barcode labels, LTO tape testing, CD's, DVD's, tape and disk transport cases, tape and disk storage units, fire-safes, degaussers, data destruction by degaussing and crushing.",+612 9790 2716,Computer Hardware,2-10 employees,http://www.stutchdata.com.au,"YAGOONA, New South Wales",Sole Proprietorship,2000,https://www.linkedin.com/company/stutch-data-services-pty-ltd/,"Unit C6, Encompass Business Park, 101 Rookwood Rd, Yagoona NSW 2199, Australia",-33.8973382,151.0379784,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
13 IT,"1 Clay Ct, Thomastown , Victoria 3074, AU","We are authorised, top tier, resellers of the world's most popular brands including Dell, HP, Lenovo, IBM, ASUS, ACER, Fuji Xerox and GoPro.We are proudly Australian owned and operated with our company head office & distribution in Melbourne.We deliver all around Australia, and the world, but believe in local businesses and will do all we can to give Australian companies the best price and a fair go.If you are a small business, please feel free to chat to us and see how we can make your IT life easier.",null,Computer Hardware,2-10 employees,https://www.13it.com.au,"Thomastown , Victoria",null,null,https://www.linkedin.com/company/13it/,"1 Clay Ct, Thomastown , Victoria, 3074, AU",-37.803425,145.01105,Thomastown ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
GEEK FIX LTD,null,"GEEK FIX LTD is a computer hardware company based out of LOT 20 Lower Boro Rd, Boro, 新南威尔士州, Australia.",null,Computer Hardware,2-10 employees,http://www.geek-fix.com/,"Boro, 新南威尔士州",null,null,https://www.linkedin.com/company/geek-fix-ltd/,"Chennai - Delhi Highway, Kamla Nagar, Agra, Uttar Pradesh, India",27.2079653,78.0236168,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Skypad Stands,"Suite 2, Level 2, 66 Oxford Street, Darlinghurst, NSW 2010, AU","Skypad Stands helps businesses to connect better with customers using iPad and Android tablets. We design and sell stylish, secure tablet enclosures allowing retailers and trade show exhibitors to promote their business using touchscreen tablet devices in their stores and at public events.",null,Computer Hardware,2-10 employees,http://skypadstands.com.au,"Darlinghurst, NSW",Privately Held,2012,https://www.linkedin.com/company/skypad-stands/,"Suite 2, Level 2, Darlinghurst, NSW, 2010, AU",-33.84907,151.13834,Darlinghurst,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Vergent Research,"PO Box 288, Collaroy Beach, NSW 2097, AU",Vergent Research creates advanced imaging and display technologies.,null,Computer Hardware,0-1 employees,http://vergentresearch.com,"Collaroy Beach, NSW",Privately Held,2017,https://www.linkedin.com/company/vergentresearch/,"PO Box 288, Collaroy Beach, NSW, 2097, AU",-33.84907,151.13834,Collaroy Beach,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Tacsum Distribution Pty. Ltd.,"19 Bond Street, Ferntree Gully, VIC 3156, AU","As a business, Tacsum values are based on relationships. Since its inception, the core driver of Tacsum has been building better relationships with customers and vendors. This philosophy is woven through the fabric that is Tacsum today and is a big part of our ongoing success. For our customers and vendors this means a high level of responsiveness to needs and a partner who really understands your business and shares common goals.

With a selective range of brands, we are able to dedicate more time and effort with each of our vendors. This allows us to achieve better results, as the brands don't get lost in the mix. For our customers this also means we can respond to needs faster than other distributors as we work closely with vendors and know their products well.

Connecting OLD to NEW and NEW to OLD is what we know. Product Brands like CONDOR, BIRCH, Edimax and COZI are key to our success.",null,Computer Hardware,2-10 employees,http://www.tacsum.com.au,"Ferntree Gully, VIC",Privately Held,2008,https://www.linkedin.com/company/tacsum-distribution-pty-ltd-/,"19 Bond Street, Ferntree Gully, VIC, 3156, AU",-37.803425,145.01105,Ferntree Gully,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Warpgate Industries,null,"Warpgate Industries (WGI) aims to involve itself in all aspects of the IT Industry and branching into Entertainment & Gaming.At its core, we are a company established by individuals who are abhorred by the current standards of mass produced computer systems. So much more can be done to customise a computer to its owner and user and so much more can be gained and acquired by doing so yet, the standards in the industry completely ignores this fact. We at WGI handles every aspect of the process. Every none pre-configured purchase begins with human to human consultation and every aspect is taken into consideration. This then leads into Research & Development and ultimately Fabrication, Benchmarking and Delivery. Every aspect of what we do is aimed at providing the best our clients and customers deserve.That of course, is what we do at our very base. Beyond hardware, WGI aims to involve itself with Conventions & Gaming Tournaments and in the very near future, dive into the realm of publishing video games. We at WGI are before all else, gamers and we understand the qualms everyone has with modern day gaming. Unfair systems meant to profit first and provide entertainment second being at the core of this discontent. Warpgate Entertainment (Final Name TBD) aims to place entertainment value and quality ahead of profits as it should be. We have way too much planned out to flesh out that we can't list them all without overwhelming anyone so instead, lets have us amaze you in the future.TLDR: Redefining Definitions",null,Computer Hardware,2-10 employees,http://www.warpgate.industries,"Subang Airport, Selangor",Privately Held,2012,https://www.linkedin.com/company/warpgateindustries/,"WGI-PMAT, Hangar B, LTSAAS, Subang Airport, Selangor, 47200, MY",3.125622,101.553314,Subang Airport,null,"WGI AUSTRALIA, Perth, Western Australia, 6020, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
2EZ Computer Solutions,"42 Theodore Place, molendinar, qld 4214, AU","Is your computer in need of a good spruce up?
Has spyware and adware and Virus's Taken over your computer?
Or are you Sick of all those pop ups or do you need it to be a little more up to date? Or is it Just Plain Slow?
Or has all Hell Broken Loose and you need that all important Data Saved From your Broken Pc/ Laptop?
I have over 7 years in experience In The Field From Building networks to Custom Gaming Machines and Setting Up Offices or even building a website or Repairing Computers And laptops with Virus's, Recovering Data from Broken HDD's and so much more.
Give 2EZ a call today and we can come to you or you can drop your Computer off to us and ill repair it and Return it to you Running Better and clean. (Cleaning is free)

We Are so confident with Our work that we will offer a 1 month Guarantee that's right one month. and if the computer is still slow or the virus is still not gone we will repair it again and if its still not fixed ITS FREE!",null,Computer Hardware,2-10 employees,null,"molendinar, qld",Self-Employed,2014,https://www.linkedin.com/company/2ez-computer-solutions/,"42 Theodore Place, molendinar, qld, 4214, AU",-27.994457,153.40938,molendinar,This is How It All Begins,"WGI AUSTRALIA, Perth, Western Australia, 6020, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Amorini Factory Outlet,null,null,null,Computer Hardware,null,http://amorinifactoryoutlet.com.au,null,null,null,https://www.linkedin.com/company/amorini-factory-outlet/,"1/10-12 Deeds Rd, Camden Park SA 5038, Australia",-34.9615572,138.5409942,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sysnex Systems,"1/18 Export Dr, Molendinar, Queensland 4214, AU","An Information Technology company based in Gold Coast, Australia. We specialize in the design and building of custom gaming systems and professional workstations.",1300 087 914,Computer Hardware,2-10 employees,http://sysnex.com.au/,"Molendinar, Queensland",Public Company,2020,https://www.linkedin.com/company/sysnexsystems/,"1/18 Export Dr, Molendinar, Queensland, 4214, AU",-27.994457,153.40938,Molendinar,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Data Recovery Perth,"126 Whatley Cres, Maylands, Western Australia 6051, AU","I run a a data recovery service in Perth , Western Australia. We specialise in all facets of Data Recovery from recovering deleted files and partitions, failed electronics, firmware corruption to replacing failed heads and motors.
We can work on any type of computer be they windows , MAC or Linux operating systems.  As well as hard drives we can recover data from RAID systems, optical drives , flash drives and portable drives.

We also advise on suitable backup strategies to avoid the trauma of going thru the Data Recovery process..",null,Computer Hardware,2-10 employees,http://www.datarecoveryperth.net.au,"Maylands, Western Australia",Sole Proprietorship,2005,https://www.linkedin.com/company/data-recovery-perth---dig-it/,"126 Whatley Cres, Maylands, Western Australia, 6051, AU",-31.939821,115.8162,Maylands,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Business Applications,"801/97 Pacific Highway, North Sydney, NSW 2060, AU","Nice to look at, better to use. This is the premise of our FlexScan range of monitors, built specifically to suit a plethora of work spaces. Along with aesthetic design elements, FlexScan monitors help: - Prevent Tired Eyes (flicker-free viewing, auto-brightness control, less blue light to reduce eye fatigue and 1%-100% brightness range) - Improve Workplace Efficiency (ambient brightness sensors which automatically adjust the screen to the ideal brightness level which increases viewing comfort, height adjustment, tilt, swivel, and portrait mode display and application that reminds you to take a break periodically and tell you how much time you use your monitor each month) - Save energy   - Reduce cost of replacing, (quality, reliability and 5-Year Warranty)Be it a trading room floor, bank, back-office, government institution or home work space, chances are, we've got a FlexScan that will match your requirements.",null,Computer Hardware,null,https://eizo-apac.com/business-enterprise/,null,null,null,https://www.linkedin.com/company/corporate-applications/,"801/97 Pacific Highway, North Sydney, NSW, 2060, AU",-33.84907,151.13834,North Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
morpheus.ws,"6151, AU","We provide electronic engineering services to the Perth metropolitan area and beyond. With extensive experience in electronic product development, we have what it takes to bring your concept through prototyping and up to the standard required for volume production.",null,Computer Hardware,0-1 employees,http://morpheus.ws,null,Sole Proprietorship,null,https://www.linkedin.com/company/morpheus.ws/,"null, null, null, 6151, AU",-31.939821,115.8162,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Affordable Computer Repairs and Service,"48 Octantis Street, Coorparoo, Queensland 4151, AU","Affordable Computer Repairs and Service is a successful Brisbane based computer repairs and IT Services business assisting home users and businesses.

The business was founded in 2010 by Mark Kotorac and continues to grow through a combination of expert technical knowledge, skills and great customer service at competitive rates.

We repair, upgrade and troubleshoot problems for all makes and models of machines, PCs, Laptops and Macs.  Services include replacement of faulty hardware components, software solutions, malware removal and data recovery as well as screen replacements.

Our office/workshop is based in Coorparoo and we also offer a mobile repair service for the inner northern and southern suburbs of Brisbane.",null,Computer Hardware,2-10 employees,https://affordablecomputerrepairs.com.au,"Coorparoo, Queensland",Sole Proprietorship,2010,https://www.linkedin.com/company/affordable-computer-repairs-and-service/,"48 Octantis Street, Coorparoo, Queensland, 4151, AU",-27.47126,153.01831,Coorparoo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Brisbane Computer Fix,"Grosvenor Rd, 5, Indooroopilly, Queensland 4068, AU","Computer Repairs Brisbane : We provide transparent Computer Repair Service in Brisbane,Local Computer Repair Technician will fix your computer in Same Day without Extra fees,No surprises No Bill Shock – No Fix No Fee Policy.ike@brisbanecomputerfix.com0468 991 300 - 0730406969",468991300,Computer Hardware,2-10 employees,https://brisbanecomputerfix.com,"Indooroopilly, Queensland",Self-Employed,2017,https://www.linkedin.com/company/brisbane-computer-fix/,"Mowbray Terrace, East Brisbane QLD 4169, Australia",-27.4831517,153.0411131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Encomtech Australia Pty Ltd.,"Sydney,   AU",null,null,Computer Hardware,2-10 employees,http://www.encomtech.com.au,null,Partnership,null,https://www.linkedin.com/company/encomtech-australia-pty-ltd/,"null, Sydney, null, null, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Hard Drive Doctor,null,null,null,Computer Hardware,null,http://harddrive-doctor.com.au,"Rowville, Victoria",null,null,https://www.linkedin.com/company/hard-drive-doctor/,"1 Denise Cl, Rowville VIC 3178, Australia",-37.9165286,145.2338389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WS Computers,null,null,null,Computer Hardware,null,http://wscomputers.com.au,null,null,null,https://www.linkedin.com/company/ws-computers/,"Perum Taman Kartini Raya 1 Blok i no 16 RT.03/RW.14 Kel.Seiharapan, Kc.Sekupang, Sungai Harapan, Kec. Sekupang, Kota Batam, Kepulauan Riau 29428, Indonesia",1.1030407,103.9472653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CR Computers,null,null,null,Computer Hardware,null,null,null,null,null,https://www.linkedin.com/company/cr-computers/,"71 Kampong Bahru Rd, Singapore 169373",1.2763851,103.835812,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tech Australia,null,Computer Tech Store open 7 days,null,Computer Hardware,2-10 employees,http://www.techaustralia.com.au,null,Partnership,null,https://www.linkedin.com/company/tech-australia/,"Setia Business Park No. 5 & 7, Jalan Laman Setia 7, 8, Laman Setia Utama, 81550 Gelang Patah, Johor, Malaysia",1.5133248,103.5822773,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SSDL Online,"Level 3, 2 Brandon Park Drive, Wheelers Hill, VIC 3150, AU",COMING SOON,null,Computer Hardware,2-10 employees,http://ssdlonline.com.au,"Wheelers Hill, VIC",Privately Held,2018,https://www.linkedin.com/company/ssdl-online/,"Level 3, 2 Brandon Park Drive, Wheelers Hill, VIC, 3150, AU",-37.803425,145.01105,Wheelers Hill,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Cairns PC,null,Cairns PC is a computer hardware company based out of Australia.,null,Computer Hardware,null,http://cairnspc.com,null,null,null,https://www.linkedin.com/company/cairns-pc/,"114 Anderson St, Manunda QLD 4870, Australia",-16.9151214,145.7457487,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Life FX Digital,"Coogee, Sydney, NSW 2034, AU","At Life FX Digital we specialize in innovative technology and modern computing solutions for professional home and business environments.  We believe in premium solutions that harness cutting edge technology through expert engineering to deliver high speed, high definition, best in class products. 

Our key expertise focuses on fanless and silent PC solutions for home theater, HTPC and professional audio visual studios where inherent background noise is not tolerated.  We design and create solutions for consumer and professional clients offering a range of  off the shelf products as well as customizations. 

We also provide innovative business computing and network solutions that focus on clean, low energy, space saving technology..",null,Computer Hardware,2-10 employees,https://www.lifefx.com.au,"Sydney, NSW",Sole Proprietorship,2013,https://www.linkedin.com/company/life-fx-digital/,"Coogee, Sydney, NSW, 2034, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
EVOLUTION CONSTRUCTION UK LIMITED,null,"EVOLUTION CONSTRUCTION UK LIMITED is a computer hardware company based out of LOT 20 Lower Boro Rd, Boro, 新南威尔士州, Australia.",null,Computer Hardware,2-10 employees,null,"Boro, 新南威尔士州",null,null,https://www.linkedin.com/company/evolution-construction-uk-limited/,"15 The Tanneries, Brockhampton Ln, Havant PO9 1JB, United Kingdom",50.8509919,-0.9888329,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fairchild Engineering Ltd,null,"Fairchild Engineering Ltd is a computer hardware company based out of Lot 20 Lower Boro Rd, Boro, 新南威尔士州, Australia.",null,Computer Hardware,2-10 employees,null,"Boro, 新南威尔士州",null,null,https://www.linkedin.com/company/fairchild-engineering-ltd/,"755, Jalan Keluli 11, Kawasan Perindustrian Pasir Gudang, 81700 Pasir Gudang, Johor, Malaysia",1.4695295,103.917489,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Precision PC,"Brisbane, Brisbane, QLD 4078, AU","Precision PC is a repair service which works to bring you the best outcome at great prices.Precision PC offer onsite and off-site support.

For many, working with computers can be an overwhelming task at the best of times, so what happens when they just stop working… At Precision PC we understand that you don’t care why it happened, you just want it fixed and fast.

Precision PC is also the contractor for Professional Continutiy/NCR, Finchcorp and Tech Precision. 

We deal with NCR Self Serve Machines, all kinds of printers and POS systems.",null,Computer Hardware,2-10 employees,null,"Brisbane, QLD",Privately Held,2007,https://www.linkedin.com/company/precision-pc/,"Brisbane, Brisbane, QLD, 4078, AU",-27.47126,153.01831,Brisbane,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
KandI Mart,null,Computer parts retailer.  Dedicated to the gaming enthusiast market,null,Computer Hardware,0-1 employees,http://www.KandIMart.com,null,Self-Employed,null,https://www.linkedin.com/company/kandi-mart/,"23, Jalan Dewani, Taman Gembira, 81200 Johor Bahru, Johor, Malaysia",1.5244821,103.7510223,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
IT Warroirs,null,"Your Complete online store!!! 
With over 35000 products available, delivered to your door we won’t be beaten on price or personal service. Every order is monitored to ensure your satisfaction with IT Warriors   
We are a part of the Masai group of companies www.masai.com.au with over 10 years experience in the IT Industry in areas such as enterprise sales, project management, Programming, Business Intelligence and Business Process Management.",null,Computer Hardware,2-10 employees,http://www.itwarroirs.com.au,null,Privately Held,2009,https://www.linkedin.com/company/it-warroirs/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Viaso,"Brisbane,   AU","Research suggests that virtual reality (VR) can be an effective tool for managing pain and distress during medical procedures. However, most VR headsets available today are not suitable for hospital use as they are hard to clean and not sterile. Here at Viaso, our vision is to make VR experiences more accessible to patients who need them, using our safe, easy-to-install, durable and customisable medical-grade headset casing.",null,Computer Hardware,2-10 employees,http://viaso.launchrock.com/,null,Privately Held,2020,https://www.linkedin.com/company/viaso/,"null, Brisbane, null, null, AU",-27.47126,153.01831,Brisbane,Headquarters,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Flameproof Engineering Pty Ltd,null,"Flameproof Engineering Pty Ltd is a computer hardware company based out of 18, 276 NEW LINE RD, Dural, New South Wales, Australia.",null,Computer Hardware,null,http://flameproofengineering.com.au,"Dural, New South Wales",null,2008,https://www.linkedin.com/company/flameproof-engineering-pty-ltd/,"276 New Line Rd, Dural NSW 2158, Australia",-33.698224,151.0315081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Coherent Lasers (Australia) Pty. Ltd.,null,"Coherent Lasers (Australia) Pty. Ltd. is a computer hardware company based out of Sydney, New South Wales, Australia.",null,Computer Hardware,null,null,"Sydney, New South Wales",null,1986,https://www.linkedin.com/company/coherent-lasers-australia-pty.-ltd./,"1 Kallang Sector, #07-06, Singapore 349276",1.326581,103.873524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ITF Supplies,null,null,null,Computer Hardware,null,http://itfsupplies.com.au,null,null,null,https://www.linkedin.com/company/itf-supplies/,"Office 5/1-3 Davies Ave, Mount Eliza VIC 3930, Australia",-38.1832012,145.0910869,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GR-TEK Computers,null,null,null,Computer Hardware,null,http://gr-tek.com.au,"Abbotsbury, New South Wales",null,null,https://www.linkedin.com/company/gr-tek-computers/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Technology Markets,null,null,null,Computer Hardware,null,http://technologymarkets.com.au,"Springvale, Victoria",null,null,https://www.linkedin.com/company/technology-markets/,"No 23A, Jalan Jati 2, Taman Nusa Bestari Jaya, 81300 Skudai, Johor, Malaysia",1.4989827,103.6562559,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hitchcom Computers,null,null,null,Computer Hardware,null,http://hitchcomcomputers.com,"Wishart, Queensland",null,null,https://www.linkedin.com/company/hitchcom-computers/,"26 Greenwood St, Wishart QLD 4122, Australia",-27.5556194,153.1008508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Perth Repair Man,null,null,null,Computer Hardware,null,null,null,null,null,https://www.linkedin.com/company/perth-repair-man/,"Unit 2, 1186 Hay Street, West Perth WA 6005, Australia",-31.949494,115.844554,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
The Computer Company Gisborne,null,The Computer Company Gisborne is a computer hardware company based out of Australia.,null,Computer Hardware,null,http://the-computercompany.com.au,null,null,null,https://www.linkedin.com/company/the-computer-company-gisborne/,"5/27 Hamilton St, Gisborne VIC 3437, Australia",-37.487977,144.589991,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Netway PC,null,Netway PC is a computer hardware company based out of Australia.,null,Computer Hardware,null,http://netwaypc.com,null,null,null,https://www.linkedin.com/company/netway-pc/,"Livingston Market Place Shoppi, 23/100-104 Ranford Rd, Canning Vale WA 6155, Australia",-32.085392,115.917112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
computek australia,null,computek australia is a computer hardware company based out of Australia.,null,Computer Hardware,null,http://computek.com.au,null,null,null,https://www.linkedin.com/company/computek-australia/,"189 Pacific Hwy, Hornsby NSW 2077, Australia",-33.7024731,151.0968829,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Carter Technology Services,null,Carter Technology Services is a computer hardware company based out of Australia.,null,Computer Hardware,null,http://cartertech.com.au,null,null,null,https://www.linkedin.com/company/carter-technology-services/,"9 Apara St, Forestville NSW 2087, Australia",-33.7602484,151.2019413,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Edesign International Inc,"11 Precision Drive, Molendinar, QLD 4214, AU","Edesign International Inc is a computer hardware company based out of 11 Precision Drive, Molendinar, QLD, Australia.",null,Computer Hardware,11-50 employees,http://www.edesign.net.au/,"Molendinar, QLD",Privately Held,2004,https://www.linkedin.com/company/edesign-international-inc/,"11 Precision Drive, Molendinar, QLD, 4214, AU",-27.994457,153.40938,Molendinar,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Aftershock PC,null,"Aftershock PC was founded in 2012 by a team of hardware enthusiasts, competitive gamers and IT professionals. In the many years since our founding, our team of master craftsmen has time and time again proven that we are able to deliver the ultimate boutique PC experience through a combination of craftsmanship, no compromise service and value.Every Performance PC and Laptop that goes through Aftershock PC’s assembly line is carefully hand assembled and triple-tested by a dedicated team of enthusiasts, ensuring that you get world class cable management, build quality and quality assurance everytime.At Aftershock PC, you are purchasing more than just a Performance PC. Every PC we build is a commitment to deliver on every possible front to our users, and we strive to ensure that users are able to find the right customisation to suit their needs.With a strong emphasis on helping users to make educated decisions during the purchasing process, we hope we can help you as the customer can understand your PC better and make the best possible choices. The relationship does not end at the point of purchase. Our AFTERSALES team stands at the ready to meet your any need, with lifetime technical support for all systems we build.",null,Computer Hardware,51-200 employees,http://www.aftershockpc.com,"Singapore, Singapore",Privately Held,2012,https://www.linkedin.com/company/aftershockpc/,"996 Bendemeer Rd, #03-06, Singapore 339944",1.3191737,103.8653791,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Techbuyer GmbH,null,"Techbuyer is a global leader in the buying, refurbishing and selling of enterprise IT equipment. Not only do we sell brand new IT parts, we also buy used parts such as servers, memory and storage and turn them into low-cost, quality refurbished IT equipment.Founded in 2005, Techbuyer has grown from a company run by just two people, to a global business with multiple warehouse facilities located worldwide. We have decades of experience in buying used enterprise IT hardware and selling new and refurbished IT parts, and have worked with thousands of companies across over 100 countries worldwide. SIX WORLD-CLASS FACILITIES From our key locations worldwide including the UK, Europe, USA and Asia Pacific, we stock a huge global inventory of over 225,000 IT parts including big brands such as HP, Dell, Intel, IBM and Cisco. In order to further broaden our stock holding, in 2016 we also acquired the US Company, Memory Dogg, who focus particularly on the buying and selling of refurbished memory.",null,Computer Hardware,201-500 employees,https://www.techbuyer.com/de,"Goch, NRW",Privately Held,null,https://www.linkedin.com/company/techbuyer-gmbh/,"Neustraße 46, 47574 Goch, Germany",51.6744227,6.1584739,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RealTime AR,"Melbourne, Victoria 3195, AU","RealTime AR wants to help you to achieve success in changing the way you operate on the job, in the workplace and anywhere around the world. We are here every step of the way to back you and your business, offering training of the unique RealTime Operations Centre (ROC) model, and coaching you on how to optimize your business operations with the help of the intrinsically safe RealWear headset.",null,Computer Hardware,2-10 employees,https://realtimear.com,"Melbourne, Victoria",Privately Held,2019,https://www.linkedin.com/company/realtime-analytics/,"Unit 7/84-90 Lakewood Blvd, Braeside VIC 3195, Australia",-38.0016153,145.1194025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
PLE Computers Pty Ltd,null,"PLE Computers supplies Custom Built PC's, Notebooks, Computer Components, Accessories and Managed IT Support services to the Australian marketplace. We have been in business since 1991 and continues to be 100% Australian owned and operated.

Contact us today to find out how we can help you with your IT project.",null,Computer Hardware,11-50 employees,http://www.ple.com.au,"Wangar, WA",Privately Held,1991,https://www.linkedin.com/company/ple-computers/,"Unit 40, 1 Kingston Road, Heatherton, VIC, 3202, AU",-37.803425,145.01105,Heatherton,PLE Heatherton,"46 Buckingham Drive, Wangar, WA, 6065, AU",-31.939821,115.8162,Wangar,PLE Wangara,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
