Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Studio Brave,"289 Flinders Ln, Level 7, Melbourne, Victoria 3000, AU","Building brands of influence.We are a branding and design studio based in Melbourne. For over 16 years Studio Brave has helped businesses transform and grow.Our determination to differentiate combines passion with purpose.We specialise in brand strategy, identity design, brand communication, and digital design and development.We consciously work across a diverse range of sectors – spanning arts and culture, corporate, property, hospitality, retail and more. We work for organisations, but design for people.",03 9671 3966,null,2-10 employees,http://www.studiobrave.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/studiobrave/,null,34.142217,-118.39157,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Pictura Creative,"150 Pacific Hwy, Suite 1.02, North Sydney, New South Wales 2060, AU","Pictura Creative is a creative design agency with a focus on good service, great design and exceptionally cost effective print solutions.We are dedicated to working closely with clients to design and implement functional solutions for businesses in both an online and offline environment.We specialise in graphic design, print management and web design, digital marketing and IT support services. We coordinate and deliver across a broad range of media. We work on projects of all sizes, budgets, and schedules, and work with clients who are equally diverse in size and industry.We offer our clients personal service and develop honest and collaborative relationships.We make it our priority to understanding our clients'? business, products and services so that we can effectively propose and implement relevant solutions.",+61 (02) 9565 4841,null,11-50 employees,http://www.pictura.com.au,"North Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/picturacreative/,null,53.220635,6.568374,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fresco Creative,"Suite 510, 55 Holt St, Surry Hills, NSW 2034, AU","Embrace inspirational design with Fresco Creative, a graphic design studio that has shaped unique ideas in Surry Hills, Sydney since 1999. Founded by directors Triscia Ambrosini and Louise Formosa, Fresco Creative is a versatile agency specialising in
every form of graphic design, printing, web design, media buying and advertising. We believe that successful design is built through genuine collaboration between our agency and our clients. For over fourteen years we've nurtured this with a small, talented team of designers in our studio and it has resulted in a graphic design agency that has a welcoming attitude underpinned by a solid approach to design and campaign strategy. It is also no accident that we are situated in Surry Hills, one of Sydney's most sociable suburbs. We aim to work alongside you through all stages of your graphic design project, from that first idea through to implementation, so why not have that relationship grow in an area known for its fantastic meeting places? This love of quality communication also extends through to your clients and target audience. Our graphic design studio has a spirit of balancing clarity of information with expressing joy and excitement, which are the two pillars of effective communication. We harness that spark in your brand, your project and your company vision and our agency delivers that to the wider world with stylish design and a playful sense of humour. This is the heart of our success as a graphic design studio, and the reason we maintain close, ongoing relationships with clients both large and small throughout Sydney.",(02) 8116 9033,null,2-10 employees,http://www.frescocreative.com.au,"Surry Hills, NSW",Public Company,null,https://www.linkedin.com/company/fresco-creative/,null,5.10685,-5.58389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Jess Kong Design,"Melbourne, VIC  AU","G'day! I’m Jess, a Melbourne based designer with a Chinese-Cambodian heritage. I am a creator at birth, but decided to make it official at the Billy Blue College of Design. I am skilled in Finished Art, typography, packaging design, illustration, rebranding/refreshing and basic HTML/CSS coding. However, my learning journey is on a continuum and I am always open to learning new craft. An expert communicator, my aim is to thoroughly understand your goals and translate them visually to connect with your audience. I can be perceived as the facilitator in bringing your ideas to life! I strongly believe in the potential that good design has in creating a large scale impact.I welcome all messages and look forward to collaborating!",0470 516 917,null,0-1 employees,http://www.jesskong.com,"Melbourne, VIC",Self-Employed,null,https://www.linkedin.com/company/jess-kong-design/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Energi Design,"4 -14 Foster Street, Surry Hills, Level 4, Sydney, NSW 2010, AU","We are Energi

A privately owned Australian business, specialising in branded packaging and successfully operating for over 30 years.

Our team covers the complete range of packaging design services from design strategy, creative, photography, to finished art and prepress.",+61 2 9212 1800,null,11-50 employees,http://www.energi.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/energi-design/,null,51.446082,6.061866,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Papercut,"49 Vicars St, Mitchell, Australian Capital Territory 2911, AU","Papercut brings your vision to life with inspired, sustainable design

At Papercut we make green choices in every aspect of our practice, from consulting with clients about environmentally friendly design options, choosing printers with similar environmental values, using paper with recycled content and actively practicing recycling and low energy use in our design studio.

“As a graphic design business, we have the potential to create a lot of waste. By being greener in our design studio we are helping to reduce our carbon footprint, and that of our clients. We offer better design solutions that are both environmentally responsible and more effective, and the only way to do this is to look at the big picture first.""?

We pride ourselves on being a boutique studio that greets clients with a friendly and personal approach while offering innovative design. The Papercut team work across all aspects of visual communication from complete corporate identity packages to annual reports, magazine design and through to websites.",null,null,2-10 employees,http://www.papercut.net.au,"Mitchell, Australian Capital Territory",Privately Held,null,https://www.linkedin.com/company/papercut/,null,59.317251,18.054766,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Halfnine,"Studio 2, 73 Township Drive, (PO Box 450), West Burleigh, Qld 4219, AU","Halfnine specialise in design for print, online, mobile & social media. Founded in 2001 halfnine is a Gold Coast-based corporate communication design group with a strong focus on governement corporate communications. Understanding the project requirements is the foundation of our design process. We continually evaluate the goals of the project and examine the language and tone so that communication stays paramount through to project completion.",null,null,2-10 employees,http://www.halfnine.com.au,"West Burleigh, Qld",Privately Held,null,https://www.linkedin.com/company/halfnine/,"Studio 2, 73 Township Drive, West Burleigh, Qld, 4219, AU",-27.994457,153.40938,West Burleigh,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Jaja.studio,"Sydney, NSW 2010, AU",https://www.instagram.com/jaja.design/,null,null,2-10 employees,https://www.behance.net/jaja-design,"Sydney, NSW",Sole Proprietorship,null,https://www.linkedin.com/company/jajastudio/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Nani Creative,"Perth,   AU","Nani Creative is proud to deliver contemporary design and marketing services, that are relatable and meaningful to both Aboriginal and non-Aboriginal Australians.We use the power of culturally authentic, contemporary design to create connections and share stories. Our authentic translation of traditional styles into designed-for-purpose communications, brings an opportunity to share knowledge, stories and to learn about culture. We also facilitate creative collaboration, working in consultation with artists to ensure artistic expression retains meaning and cultural integrity.Nani Creative is dedicated to meaningful design for Aboriginal tourism, business and community. Registered by Supply Nation and Aboriginal Business Directory WA.",413064189,null,2-10 employees,http://www.nani.com.au,null,Partnership,null,https://www.linkedin.com/company/nani-creative/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Toben,"Suite 8, 1 Danks Street, Waterloo, NSW 2017, AU","DISTINCT BRANDS AND BRAND ENGAGEMENT

 We create meaningful design solutions that connect our clients with their audiences and set them apart in their markets. Together, we strive to build unique brands and communications that captivate, engage and stand the test of time.

To appeal to today’s audiences, brands need to innovate more than ever. Consumers are becoming increasingly time-poor, selective and design savvy. And an increasing demand for brand authenticity means that brands need to demonstrate their mission, leadership and values across all communications.

With a team of cross-disciplinary thinkers and designers, Toben offers full service from brand development to print, digital, campaign, packaging and spatial. Based on a strategic approach, we focus on conceptual solutions, and bring them to life in visually exciting and refined ways. And our strength in different media allows for integrated executions.

Some of our clients include The Museum of Contemporary Art Sydney, Art Series Hotel Group (incl. The Larwill Studio, The The Blackman etc), AHL, Investa, CarriageWorks, Powerhouse Museum, Country Culture, Door121, Australia Council for the Arts, Vera Xane, Bianca Spender – amongst many other happy partnerships.",null,null,2-10 employees,http://toben.com.au,"Waterloo, NSW",Public Company,null,https://www.linkedin.com/company/toben/,null,13.75,-14.85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sherry Design Sydney,"Studio 3, Level 1, 35 Buckingham Street, Surry Hills, NSW 2010, AU","We’re Sherry – a brand and creative agency based in Sydney. We help organisations large and small stand out from their competitors, make their point to their audiences and most important of all – stick in their memories.But Sherry is more than just a name – it’s a philosophy. It’s our philosophy. It says that our imagination and creativity are what defines us. It also reminds us that our first idea is probably not our best – so yeah, it’s a way of working that comes with a requirement for curiosity and effort.If you think we could help you or you want to know more about what we do please get in touch. info@sherrydesign.com.au02 931 931 53Sydney – www.sherrydesign.com.auLondon –  www.sherrydesign.co.uk",null,null,2-10 employees,http://sherrydesign.com.au/,"Surry Hills, NSW",Privately Held,null,https://www.linkedin.com/company/sherry-design-sydney/,"Studio 3, Level 1, 35 Buckingham Street, Surry Hills, NSW, 2010, AU",-33.84907,151.13834,Surry Hills,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Design4u Creations,"Sydney,   AU","Design4u Creations

In todays trading climate choosing the right design company to deliver your online products and services is crucial to your online business success. 

We offer our clients professional website design, Joomla Template Design, CMS management, eCommerce, mobile website design and free website hosting.

Contact us today on 02 8987 4422 for your free website analysis report and consultation.",02 8987 4422,null,2-10 employees,http://www.design4u.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/design4u-creations/,"null, Sydney, null, null, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
N4VA Creative Labs,"Brisbane,   AU","I'm a Senior User Experience designer. Leading clients on the Digital Customer and Workplace journeys, I've been part of the Digital teams at consulting firms helping their clients, usually big corporations, as well as working embeded in clients' teams with little budget. In my roles accorss the board I always have to think one step ahead when creating for their new strategies being for their employees or their customers.

I specialise in doing human-centred design, digital strategies as well as doing the traditional User Experience work, from the early stages of discovery to the final deliverables of the visual design stream. Working with teams offshore and leading teams to ensure we deliver what is best for clients and their customers, internally or externally.

My skills allow me to work from the very beginning of the project, even from planning stages, down to the final visual designs that will be incorporated into the development.

I'm looking forward hearing from you and see how I can help you on your next project.",null,null,0-1 employees,http://www.n4va.com,null,Self-Employed,null,https://www.linkedin.com/company/n4va.com/,"null, Brisbane, null, null, AU",-27.47126,153.01831,Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
The Design Brewery,"PO Box 226, Sutherland, Sydney, NSW 1499, AU",The Design Brewery is a design studio set in the southern suburbs of Sydney. Our goal is to help our clients stand out and flourish by using creative solutions and clever design. With a passion for old school design and printing techniques we strive to be artisans of our craft. We are master craftsmen.,null,null,2-10 employees,http://thedesignbrewery.com.au,"Sydney, NSW",Sole Proprietorship,null,https://www.linkedin.com/company/the-design-brewery/,"PO Box 226, Sydney, NSW, 1499, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Hello Ramble,"Perth, Western Australia 6011, AU","Well, a quick intro is a good intro. We’re Ramble and we’re a design and branding business in Perth that focuses on getting small businesses and startups noticed. Whether its a new logo, store signage, product labels or social media, we make sure your business hits the ground running.From cafés to construction companies, clinics to clothing stores, food products to fitness, whatever your passion is, we can help you take it further with the right logo, right design, right identity and right message.",432489033,null,2-10 employees,https://www.helloramble.com/,"Perth, Western Australia",Privately Held,null,https://www.linkedin.com/company/hello-ramble/,null,51.82667,5.17639,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fire in the Head Designs,"Lake Macquarie,   AU","Fire in the Head Designs is a boutique graphic design agency that creates ‘Design with Passion’. We provide unique design projects, tailored to the individual, small business or corporation. With over 15 years experience, we can provide you with the solution you need to generate more business and get your brand recognised.",null,null,0-1 employees,http://www.fireinthehead.design,null,Self-Employed,null,https://www.linkedin.com/company/fire-in-the-head-designs/,null,51.071542,0.188637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
dl design,"Perth, Perth, WA 6014, AU","DL Design is run by Graphic Designer Trisha Davies, who works efficiently to provide clients with visual identities that are effective, customised, clean and targeted. Over the past 15 years’ DL Design has been creating effective visual identities including brands, corporate reports, packaging, signage, retail point-of-sale displays, social media content, websites and e-commerce stores for a wide variety of companies across numerous industries including FMCG, retail, resources, professional services and property development.",null,null,0-1 employees,http://www.dldesign.com.au,"Perth, WA",Sole Proprietorship,null,https://www.linkedin.com/company/dl-design/,"Perth, Perth, WA, 6014, AU",-31.939821,115.8162,Perth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
White Creatures,"Level 3, 100 Harris Street , Sydney, NSW 2009, AU","We Are White Creatures. We design, we program, we target audiences, we engage online communities, we train our clients, we analyse… But above everything we create tangible, powerful and meaningful online experiences. That’s why we are creatures.   We are also digitally optimistic.  We are truly positive about the digital age. We genuinely believe in the power of positivity, in sharing and contributing, in understanding and respecting. That’s why the brightness and purity of the white colour is part of our DNA. We believe good professional marketing should be for everyone: affordable, global and inclusive. That’s why we walk the way side by side to our clients providing the best digital solution for each scenario. We are not big so we make up for it in speed and agility. We enrich all our works with the diverse background of our team. Having such a diverse team we bring world wide experience to Sydney!",null,null,11-50 employees,http://whitecreatures.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/whitecreatures/,"Level 3, 100 Harris Street , Sydney, NSW, 2009, AU",-33.84907,151.13834,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Flame Pty Ltd,"G1, 64 Talavera Rd, Macquarie Park, NSW 2113, AU","For a brand to function successfully, all elements need to work together to elicit a desirable response. We specialise in making sure this happens.

Flame has provided creative design services to corporate clients, at reasonable value, since 2003. Having been launched by experienced FMCG marketers this gives us an edge. We understand ""client side"" and can provide not only a responsive, impactful creative service, but also strategic understanding of B2C and B2B design requirements.

Our clients know what they want, and Flame makes it happen. We are passionate about creative solutions which reflect the clients brand identity, values and strategic direction.",null,null,2-10 employees,http://www.flame.com.au,"Macquarie Park, NSW",Privately Held,null,https://www.linkedin.com/company/flame-pty-ltd/,"G1, 64 Talavera Rd, Macquarie Park, NSW, 2113, AU",-33.84907,151.13834,Macquarie Park,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Ligerdesign,"Bay Rd, Sandringham, Victoria 3191, AU","We think critically and creatively to implement successful marketing strategies in both online and print formats. This ensures the first impression of your business is positive and lasting.

We have over 10 years experience in Graphic Design, Marketing and Business Development and have worked for some of the most well respected and successful studios in Australia. This provides you with the services of highly credentialed Graphic Designers, who also understand how to drive sales.

Ligerdesign is a Melbourne based graphic design studio. We take the same approach to each project – we listen, ask the right questions and provide you with an intelligent solution. Our approach is holistic, combines strategy and creative and is focused on getting your business better results – from brand recognition, increased sales, increased product awareness right through to an improved online presence.

Get in touch:
0416 850 757
info@ligerdesign.com.au
http://ligerdesign.com.au",null,null,2-10 employees,http://ligerdesign.com.au,"Sandringham, Victoria",Public Company,null,https://www.linkedin.com/company/ligerdesign/,"Bay Rd, Sandringham, Victoria, 3191, AU",-37.803425,145.01105,Sandringham,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Crealo Design,"696 Bourke St, Melbourne, Victoria 3011, AU","Crealo is a design practice specialised in visual communication for thought leaders in business, education and government. We help game-changers to inspire, drive action and transform the world.? Infographics - Visual explainers & Strategic narrativesVisual storytelling engages in ways wordy strategy reports don’t. Time after time, we witness the impact our infographics have on transforming organisations’ narrative. Transformation is brought by innovating thinkers leading the way. We love to work with such forward thinkers: researchers, business consultants, communication managers and executives in corporate and government.? Visual Presentation design - Slide deck & Prezi designA high stakes pitch, an important conference keynote… Whatever the event, presenting to a public is a pivotal moment. Don’t risk it with death by Powerpoint. We work with CEOs, Speakers and Game Changers, in Business, Education and Government. To enlighten minds, drive action and transform the world.",null,null,2-10 employees,http://www.crealodesign.com,"Melbourne, Victoria",Sole Proprietorship,null,https://www.linkedin.com/company/crealo-design/,"696 Bourke St, Melbourne, Victoria, 3011, AU",-37.803425,145.01105,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Firefly Designs,"3207, AU","Firefly can help your business soar to new heights. Offering fast turnaround, cost effective prices and personal attention. Your results will glow and your business will stand out from the rest.",null,null,2-10 employees,http://www.fireflydesigns.com.au,null,Privately Held,null,https://www.linkedin.com/company/firefly-designs/,"null, null, null, 3207, AU",-37.803425,145.01105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Jam House Graphic Design,null,"Jam House Graphic Design provides artistic concept development, graphic design, marketing direction, branding and web-based visual communication services to a diverse range of clientele.
JhGD’s reputation is built on the premise that the client deserves much more than just what they can come up with and takes ownership of the outcomes and believes the success and image of the client is imperative to their business.
Practical customer focus is the Jh guarantee of repeat business focusing on attention to detail with a fast turn around, efficient & effective easy to understand ideas with simplicity being the key to success.

What Jh can do for you...
In a world of rapidly changing technology and trends. Fashions and looks. Consumer education and online interests. Advertisements, Web sites, Billboards and magazines - It's hard to get noticed. With Jh you can stand out, be noticed and get results that work and communicate effectively with your target market with simplicity being the key to success.",null,null,2-10 employees,null,null,Privately Held,null,https://www.linkedin.com/company/jam-house-graphic-design/,null,55.856126,-4.246603,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Jaffa DesignWorx,"82 Bridge Road, Nowra, NSW 2541, AU","Logo & Branding DevelopmentGraphic Design | Illustration | CopywritingPrinting | Offset | Digital | Social Media | WebBrand Consistency in Print & OnlineThe Jaffa Design & Print team has 50 years of combined experience behind them and are proud of the lasting relationships they have built with clients and suppliers.As new innovations come to light we are on top of them, ensuring our clients benefit from the very latest developments as they apply to their particular brief.",1300 198 448,null,2-10 employees,http://www.jaffa.net.au,"Nowra, NSW",Privately Held,null,https://www.linkedin.com/company/jaffadesignworx/,null,32.044761,34.748999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Function/Form,"Studio 2, 249 Chapel Street, Prahran, Victoria 3181, AU","Function/Form was started in 2007 by Tony Cormack as a collaborative design practice. It is a collective studio under which a number of individual practitioners work together.

F/F brings together a wealth of creative experience from all corners of the world, in all areas of design and visual communication. Our collaborative approach allows for greater agility in tackling projects of all types - from creating a brand, re-designing a magazine, promoting an event, launching a website or just giving practical advice. The energy of each individual and their unique vision is what sets the collective apart - we really do have strength in numbers.

We are a small and unconventional design practice with a wealth of experience, but more importantly we have a large heart – no job is too little for a big idea…

I the last few months we have helped deliver projects for:

Aesop
Just Magazines
Get Price
Budons
ANZUK*
Jenny Craig Direct
The Royals
Clive Peeters
Fisher-Price
Brotherhood of St Lawrence

For a full credentials document email hello@ffburo.com",null,null,2-10 employees,http://www.ffburo.com,"Prahran, Victoria",Sole Proprietorship,null,https://www.linkedin.com/company/function-form/,"Studio 2, Prahran, Victoria, 3181, AU",-37.803425,145.01105,Prahran,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
studio worldwide,"27-29 Johnston Street, Collingwood, Victoria 3066, AU","Studio Worldwide is an award-winning design practice based in Melbourne creating brand, strategy, graphic design, art direction and digital communications for a broad range of clients.",null,null,2-10 employees,http://studioworldwide.net/,"Collingwood, Victoria",Sole Proprietorship,null,https://www.linkedin.com/company/studio-worldwide/,"27-29 Johnston Street, Collingwood, Victoria, 3066, AU",-37.803425,145.01105,Collingwood,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Rolling Ant Australia,"96 Glover St, Mosman, New South Wales 2088, AU","Rolling Ant provides real-time, immersive 3D solutions for a wide variety of industries.Interactive pre-visualization is an incredibly powerful tool for testing any kind of three dimensional design whether it be consumer product design, industrial design or architecture. As a presentation or marketing tool, interactive 3d solutions are very powerful in allowing the end consumer to make informed decisions before purchasing our clients'? products.We provide a wide range of viewing solutions that include traditional PC applications as well as standalone touchscreen solutions, hands-free presentations, iPad and Android tablet apps and integration into websites. Our efficient pipeline makes the timeline and the price of our solutions very competitive to traditional media with the added benefit of also being able to also provide 2d renders and pre-rendered flythroughs at little additional cost.",02-9025-4863,null,51-200 employees,http://www.rollingant.com.au,"Mosman, New South Wales",Privately Held,null,https://www.linkedin.com/company/rolling-ant-australia/,null,42.076492,-88.016795,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fluid (Fluid Group Pty Ltd),"Suite 8, 110 Surfcoast Highway, Torquay, Victoria 3228, AU","At Fluid, we’ve been crafting and delivering high-level strategic design outcomes for over 10 years. We’ve built strong, enduring client relationships. Our expertise spans a range of creative disciplines from packaging and branding to environmental design, print and more. We are nimble, resourceful, clever and collaborative.",null,null,2-10 employees,http://www.fluid.com.au,"Torquay, Victoria",Privately Held,null,https://www.linkedin.com/company/fluid-fluid-group-pty-ltd-/,"Suite 8, 110 Surfcoast Highway, Torquay, Victoria, 3228, AU",-38.34489,144.22487,Torquay,Studio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
"Artful - Web, Print, Design","315 Oban Road, Donvale, Victoria 3111, AU",Help From a Human for great websites you can easily update yourself. Specialising in Joomla and Wordpress websites. We also love helping people with ecommerce using Open Cart.,null,null,2-10 employees,http://www.artful.com.au,"Donvale, Victoria",Privately Held,null,https://www.linkedin.com/company/artful---web-print-design/,"315 Oban Road, Donvale, Victoria, 3111, AU",-37.803425,145.01105,Donvale,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Digital Lamb,"Suite 814, 147 Pirie St, Adelaide, SA 5000, AU","We help people communicate their message to their audience through graphic design, website design and interactive multimedia. What you say is as important as how you say it. We’ll help you convey your message in the most effective way.

Start-up businesses use Digital Lamb to establish their branding for print material, signage and entry-level web presence. Medium businesses use our company for more in-depth website design and development. Larger businesses look to us to create custom solutions specific to their needs. We work across a wide variety of industries and sectors including medical, building, manufacturing, education and professional services. Whatever the project, we make sure our clients get their message out there",null,null,2-10 employees,http://www.digitallamb.com.au,"Adelaide, SA",Public Company,null,https://www.linkedin.com/company/digital-lamb/,"Suite 814, 147 Pirie St, Adelaide, SA, 5000, AU",-34.897945,138.59166,Adelaide,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Mr Walter PTY LTD,"2/102 Lava Street, Warrnambool, Victoria 3280, AU",null,null,null,2-10 employees,http://mrwalter.com.au,"Warrnambool, Victoria",Public Company,null,https://www.linkedin.com/company/mrwalter/,"2/102 Lava Street, Warrnambool, Victoria, 3280, AU",-38.38645,142.48207,Warrnambool,Walter House,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Bella Arts,AU,"With our innovative Graphic Design, photography, company branding and exceptional printing, we have steadily grown into becoming one of Macarthur's leading design studios in outstanding quality & service.",null,null,0-1 employees,http://www.bellaarts.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/bella-arts/,"null, null, null, null, AU",-25.574999,134.3547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Capillatus Creative,"Bundaberg, Queensland 4670, AU","Capillatus Creative is an upcoming Graphic / Web Design small business. We are dedicated to creating practical, eye-catching logo designs, business card designs, and website designs to meet your business branding needs.",null,null,0-1 employees,https://www.capillatuscreative.com.au,"Bundaberg, Queensland",Sole Proprietorship,null,https://www.linkedin.com/company/capillatus-creative/,null,-32.922339,-60.802858,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Squeezebox – Custom Document Formatting,"1 Queens Road, Melbourne,  3004, AU","A professional image isn't just about the logo. Every document you produce needs to send a clear, consistent and engaging message to your audience. 

At Squeezebox we format documents. And we're good at it. We make sure that every page is well-built, well-formatted and easy to read.

We format documents for clients of all shapes and sizes — authors, ASX-listed companies, government departments, individuals, publishing houses and small to medium businesses. We are also an outsource point for many design studios.

Over the years we have developed a strong track record and a happy list of clients to whom we offer experience, efficiency and affordability.

We would love to hear from you. 

Please call 03 9028 08705 or email to discuss the details of your job.",null,null,2-10 employees,http://thesqueezebox.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/squeezebox/,"1 Queens Road, Melbourne, null, 3004, AU",-37.803425,145.01105,Melbourne,Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Zeus Productions PTY LTD,"240 Harbord rd, 6, Brookvale, NSW 2100, AU","Zeus Productions, A Sydney based Design & Photography House delivering strategic branding with heart. Headed up by Art Director Eduardo Sigolo and backed by fifteen years of international Design experience. Specialising in brand identity & packaging design, the team are passionate about smart simplified design. Offering Graphic Design services and extensions to your projects such as photography, illustration, copywriting and project management. Proudly working alongside Fujifilm Australia, Roche Products, StatePlus and Zeal Health. Also servicing boutique brands, Naked Paleo, Coolfoodstuff, Cream Workwear, Foodies Collective, Honey Lane, Luxe Yoga, Food Estate, Body Bloom Tea, Pine Property, Laing+Simmons St George and Novak Properties",null,null,2-10 employees,http://www.zeusproductions.com.au,"Brookvale, NSW",Public Company,null,https://www.linkedin.com/company/zeus-productions-pty-ltd/,"240 Harbord rd, Brookvale, NSW, 2100, AU",-33.84907,151.13834,Brookvale,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Think Aloud Creative Design Agency,"4305, AU","Graphic Design | Logos | Estate Branding | Brochures | Stationery | Printing | Annual Reports | Advertisements
Billboards | Signage | Media Presentations | Trade Show Displays | Websites | T-Shirts | Corporate Merchandise",null,null,2-10 employees,http://www.thinkaloud.com.au,null,Sole Proprietorship,null,https://www.linkedin.com/company/think-aloud-creative-design-agency/,"null, null, null, 4305, AU",-27.47126,153.01831,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Type Nugget,"Level 1, 282 Wickham Street, Fortitude Valley, QLD 4006, AU",An online typesetting tool that gives you fine control over a robust base for hella fine web type - all via a pleasant user interface.,null,null,2-10 employees,http://www.typenugget.com/,"Fortitude Valley, QLD",Privately Held,null,https://www.linkedin.com/company/type-nugget/,"Level 1, 282 Wickham Street, Fortitude Valley, QLD, 4006, AU",-27.47126,153.01831,Fortitude Valley,Head Quarter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Australian Design Studio,null,null,null,null,null,http://australiandesignstudio.com.au,null,null,null,https://www.linkedin.com/company/australian-design-studio/,null,-27.475783,153.014801,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
