Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Business Phone Comparison,"Sydney,   AU","Helping Australian businesses make the right decision when it comes to their business telecommunication systems. Allow our experts to present the best suited solutions for your business. Proud to be onshore, owned & operated in Australia.",1300 822 159,Telecommunication,2-10 employees,http://www.BusinessPhoneComparison.com.au,null,Privately Held,null,https://www.linkedin.com/company/business-phone-comparison/,"Lebuh Lintang, 10100 George Town, Pulau Pinang, Malaysia",5.414152,100.3318,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Challenge Networks Pty Ltd,"34 Duke St, Abbotsford, Victoria 3067, AU","Challenge Networks (CN) is an Australian-based but internationally focused telecom systems integrator.  CN has built mobile (GSM, UMTS & LTE), PSTN and data networks for carriers/operators in more than 10 countries with networks varying in size from 2000 to 2 million. Within Australia, Asia, South America and Africa CN is focusing on the complete end-to-end rollout of private LTE networks for the resources sector, providing a solution that includes business consulting, design, deployment and ongoing support.  CN also offers the market mobile spectrum assets in key areas nationally, proven experience (with several resource sector private LTE networks now deployed) and partnerships with several leading technology vendors.",61390172600,Telecommunication,11-50 employees,https://www.challengenetworks.com.au,"Abbotsford, Victoria",Privately Held,null,https://www.linkedin.com/company/challenge-networks-pty-ltd/,"34 Duke St, Abbotsford VIC 3067, Australia",-37.8092524,145.005947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
On Hold Magic,"Suite 90 Plaistowe Mews, City West Business Centre, 102 Railway Street, West Perth, WA 6005, AU","Onhold Magic – On hold Phone Message Solutions for your Phone System. 

With over 20 years experience in on hold phone message solutions, our success has earned us the reputation of being one of Australia’s on hold phone marketing specialists.  You don’t want to leave your company image in the hands of amateurs, right?  We’ll tailor an onhold phone message to suit your business that makes an impact without impacting you financially.

If you’re serious about your company image, then let Onhold Magic lead the way... 

Take the time to browse through our website (www.onholdmagic.com.au) to see how an Onhold Magic on hold phone message solution will work for you. We have made thousands of different phone messages for businesses over many years, and our clients love the quality and response they get from their onhold phone message systems. Whether it is a standard message, or seasonal advertising requirements we’ll make your phone solution stand out and have your customers asking you for more business

With professional voice actors and voice talent as part of our team and a high quality professional recording studio, Onhold Magic has a team of professional voices that can also provide an after hours phone message so a consistent image is presented for your business. 

Speak to our phone solution specialists today on (08) 9278 8888 for a free quote.",null,Telecommunication,11-50 employees,http://www.onholdmagic.com.au,"West Perth, WA",Privately Held,null,https://www.linkedin.com/company/on-hold-magic/,"City West Centre, 90/102 Railway St, West Perth WA 6005, Australia",-31.9441986,115.8464474,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ManTel Solutions,"Unit 4, 35 Ethel Street, Yeerongpilly, QLD 4105, AU",#NAME?,null,Telecommunication,11-50 employees,http://www.mantel.com.au,"Yeerongpilly, QLD",Privately Held,null,https://www.linkedin.com/company/mantel-solutions/,"Unit 4, 35 Ethel Street, Yeerongpilly, QLD, 4105, AU",-25.728104,134.49019,Yeerongpilly,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
OneQode,"Sunshine Coast, QLD  AU","OneQode is a 21st century Digital Services Provider deploying low-cost, high-bandwidth networks across Australia. Based in South-East Queensland, we’re rolling out an independently-owned and operated broadband network for both residential and commercial customers.Building a new network from the ground up isn’t easy, but luckily we have a wealth of networking, telecommunications and regulatory experience within the organisation. Combine that with a dogged commitment to serving our customers and shaking the status quo, and we believe we can build a network which Australia can truly be proud of.",null,Telecommunication,11-50 employees,https://www.oneqode.com,"Sunshine Coast, QLD",Privately Held,null,https://www.linkedin.com/company/oneqode/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BUniverse Telecoms,null,"BUniverse Telecoms planned, designed, deployed and supported projects within the Telecoms, ICT, Renewable Energy, and Construction since 2005 within Asia Pacific, ME, GCC and African region with key clients such as Ericsson, Siemens, HP, Cisco, Huawei, Downer, Visionstream, Du and Etisalat.                Project Management and Consulting services to Telcos and Equipment vendors                Managing clients Telecoms and ICT infrastructure                 RF cell planning and optimization                Network Auditing",null,Telecommunication,"501-1,000 employees",http://www.b-universe.com,"Sydney, NSW",Partnership,null,https://www.linkedin.com/company/b-universe/,"Dubai Internet City, Dubai, Dubai, null, AE",23.905748,54.33991,Dubai,null,"George St, Sydney, NSW, 2000, AU",-25.728104,134.49019,Sydney,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
MyNetFone,"Level 4, 580 George street, Sydney, NSW 2000, AU","The MyNetFone brand is the namesake and foundation business of the MNF Group. 
The brand was established in 2004, originally as a retail VoIP provider, and diversified into the corporate market in 2008.

Today, MyNetFone provides a full suite of residential and corporate voice, fax and data services - including the proprietary Virtual PBX phone system. 

The brand has a strong following among small business, and is growing market share in the enterprise and government spheres.  MyNetFone services have been deployed by government organisations in Tasmania, Victoria, New South Wales and Queensland. 

By offering a range of quality, user-friendly new-gen services with exceptional value propositions to customers around Australia, MyNetFone is transforming the corporate, enterprise, government and residential markets in an increasingly Internet-centric age.",null,Telecommunication,201-500 employees,https://www.mynetfone.com.au/,"Sydney, NSW",Public Company,null,https://www.linkedin.com/company/mynetfone./,"HSBC Centre, Level 4/580 George St, Sydney NSW 2000, Australia",-33.874821,151.207119,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Elecdata Australia Pty Ltd,"26 Garema Circuit, Kingsgrove, NSW 2208, AU",Elecdata Australia Pty Ltd has been providing telecommunication and electrical expertise to the New South Wales transport network for over 28 years. The company has a clear understanding of the requirement to provide services that meet the high demands of the Transport Industry.,+61 02 8014 5235,Telecommunication,51-200 employees,https://www.elecdata.com.au/,"Kingsgrove, NSW",Privately Held,null,https://www.linkedin.com/company/elecdataaustralia/,"26 Garema Cct, Kingsgrove NSW 2208, Australia",-33.9390422,151.0939615,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KORE Wireless Asia Pacific,null,"KORE is a pioneer, leader, and trusted advisor delivering transformative business performance from IoT solutions. We empower organizations of all sizes to improve IoT operational and business results by simplifying the complexity of IoT. Our deep IoT knowledge and experience, global reach, purpose-built solutions, and deployment agility accelerate and materially impact our customers’ business outcomes.An independent, expert advisor, KORE eliminates the time-consuming need to identify, evaluate, contract, and manage multiple network connectivity providers, equipment manufacturers, as well as application enablement and professional services organizations. We deliver all of the components required for a successful IoT implementation, as well as the proven expertise and guidance that organizations need to maximize IoT investments and transform IoT business performance.Simplify ComplexityKORE is a single source provider, bringing together highly complex technologies and enabling streamlined, scalable IoT solutions.Accelerate Solution DeploymentThrough strategic partnerships and extensive IoT experience, KORE enables businesses to bring IoT solutions to market faster.Maximize Return On IoT InvestmentsVia comprehensive IoT management capabilities, KORE ensures IoT solutions are operating to their full potential and delivering the highest level of value.",null,Telecommunication,11-50 employees,http://www.korewireless.com.au,"Box Hill, VIC",Privately Held,null,https://www.linkedin.com/company/kore-wireless-asia-pacific/,"37 Prospects Street, Box Hill, VIC, 3128, AU",-25.728104,134.49019,Box Hill,KORE Wireless Asia Pacific - Head Office,"Level 9 Tampines Junction, Singapore, null, 529653, SG",1.356401,103.80813,Singapore,KORE Wireless Asia Pacific - Singapore Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SG
Innovate IT Pty Ltd,"Melbourne,   AU",Innovate IT Pty Ltd is based out of Australia.,null,Telecommunication,0-1 employees,http://innovate-it.com.au/,null,Public Company,null,https://www.linkedin.com/company/innovate-it-pty-ltd/,"null, Melbourne, null, null, AU",-37.803425,145.01105,Melbourne,Headquarters,"Level 9 Tampines Junction, Singapore, null, 529653, SG",1.356401,103.80813,Singapore,KORE Wireless Asia Pacific - Singapore Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Summit Internet,"39 Norcal Rd, Nunawading, Victoria 3131, AU","Summit Internet is based in Melbourne, Australia. We connect customers to the cloud with our range of Fixed Wireless, Fibre, NBN and 4G data services. We enable business communication with our Hosted PBX and SIP Voice solutions. We work closely with IT Companies to provide our reseller and wholesale programs and we're actively involved in SMBIT Professionals through our Sponsorship of the association.",1300049749,Telecommunication,11-50 employees,https://www.summitinternet.com.au/,"Nunawading, Victoria",Public Company,null,https://www.linkedin.com/company/summit-internet-australia/,"1 Fusionopolis Way, #B1-06/07/08, Singapore 138632",1.2989175,103.7876488,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Telecommunications Australasia,"Level 3, 171 Clarence Street, Sydney, NSW 2000, AU","Telecommunications Australasia continues to provide & further develop an engaging executive business network fostering the growth and interaction of its members right throughout the Asia Pacific - Australian & NZ telecommunication sector to produce opportunity for all - as well including active participation from other industries.Telecommunications Australasia (TA) previously operated as an IT & T marketing agency specialising in delivering campaigns to the Australia and New Zealand channel. Now TA functions as an industry network forum.TA deal with a core membership base made up of various Telco Carriers, Internet Service Providers (ISPs), Wholesalers, Hardware & Software Vendors, Distributors, Dealers, Re-Sellers covering; Value-Added Re-Sellers (VARs), Original Equipment Manufacturers (OEMs), Independent Software Vendors (ISVs), System Integrators, plus Solutions Consultants in the ICT space.TA has been responsible for driving demand (direct and via B2B sales channels) building its clients brands through the implementation of developed marketing strategies and campaign tactics to meet its clients approved business plan revenue targets.We also have raised funds & provided PR for various charities, including:- MS New Zealand- Royal Children's Hospital Melbourne- Cancer Council WA- Daniel Morcombe Foundation- Berry StreetSince inception we have held multiple events networking members in five cities, across four states and in two countries.We encourage our members to share ideas, referrals, leads and general sales opportunities and welcome new members to discuss latest news and market trends in an informal environment setting aside agendas.",null,Telecommunication,2-10 employees,http://www.Taustralasia.com,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/telecommunications-australasia/,"Level 3, Sydney, NSW, 2000, AU",-25.728104,134.49019,Sydney,Head Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Optus Business Centres,"24 Lexington Dr, C56, Bella Vista, New South Wales 2153, AU","Our Optus Business Centres provide mobile fleet and office communications for all Business sizes.Servicing Clients in multiple localities; Hills & Norwest District, North Sydney and Northern Beaches areas We showcase the value that our customers will receive from our consultative approach to building Optus business products and service based solutions.We have a team of Industry experts on tap for your business needs. We know the Telco business: our team has many years experience in this industry and past experience with competitor providers so we can offer bespoke solutions because each business is different. Our goal is to build long-term customer relationships based upon providing customers accurate and cost-effective communications advice at the right time. , we back up our offers with support you expect from a business that cares about the solutions it provides to business-customers.",1300937622,Telecommunication,11-50 employees,https://www.optus.com.au/business/business-centre,"Bella Vista, New South Wales",Privately Held,null,https://www.linkedin.com/company/optus-business-centre-hills-northwest-northshore/,"Unit 8 B/69 Sir Donald Bradman Dr, Hilton SA 5033, Australia",-34.9321253,138.5700241,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Blackhawk.io,null,"who are we...

Blackhawk is a fast growing hi-tech company based out of Auckland, New Zealand that provide a configurable telematics platform for customers in finance, insurance, OEM and fleet management applications. 

We specialise in leading edge asset management solutions. Providing technology to help businesses improve workflow, check asset utilisation and security, as well as monitoring and mentoring driver behaviour.

why are we here...

We pioneer innovative solutions that connect mobile things to other things...we reduce risk and save operators'​ lives... we enable companies to liberate income streams that were previously threatened or not even possible...we're as good as the best in the world, succeeding on a global scale as a world-leading, end-to-end Internet of Things service provider... and recognised as one of the companies responsible for moving New Zealand beyond a commodity-based economy.

where are we headed...

New Zealand's most successful tech company ever... an internationally recognised end-to-end IoT service provider and global leader in the automotive IoT category.",null,Telecommunication,11-50 employees,http://www.blackhawktracking.com,"Auckland, Auckland",Privately Held,null,https://www.linkedin.com/company/blackhawk-tracking-systems/,"12 Walls Road, Penrose, Auckland 1061, New Zealand",-36.909533,174.810655,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Truteq,null,"Truteq is an independent and privately-owned R&D house with the exclusive focus of developing GSM and CDMA-based products.

With more than ten active years in the full spectrum of GSM product development, our R&D team is one of perhaps three or four in the world who understand all the aspects of communications from some black box or handset, right into the guts of the GSM network on the SS7 signalling layer.

Being privately-owned means we are customer-focused and have long-term commitments to relationships and growth.",null,Telecommunication,11-50 employees,http://www.truteq.com,null,Privately Held,null,https://www.linkedin.com/company/truteq-wireless/,"1028 Clifton Ave, Lyttelton Manor, Centurion, 0046, South Africa",-25.8481606,28.2051114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GenesysTel,"Queens Road,, Five Dock, NSW 2046, AU","Genesystel Telecommunication is the one-stop solution for all the telecom needs of your business.We are the providers of telecommunication services to small and medium businesses. Our product offerings include Voice, Data, PABX and Unified Communication Services. We specialize in building custom-made solutions, which best suit the requirements and budgets of our customers. Our personalized, easy to manage, reliable and affordable services please our customers which drives us to refine our services and cope up with the emerging technological trends.Our primary focus is to provide cost-effective and scalable telecommunication solutions to Small to Medium organizations. We are known in the industry for providing our clients with bespoke solutions regardless of their size. The team at Genesystel takes pride in assuring the delivery of affordable, responsive and personalized telecom services in Australia. At Genesystel, we WILL do whatever we CAN do, to support your business growth.",1300 836 500,Telecommunication,51-200 employees,http://genesystel.com.au,"Five Dock, NSW",Privately Held,null,https://www.linkedin.com/company/genesystel/,"310/49 Queens Rd, Five Dock NSW 2046, Australia",-33.8700602,151.122625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GC CABLE,"7B Beckett Ave, KEILOR EAST, VIC 3033, AU","GC Cable is a VIC Based ACM Licensed, Pit and Pipe company which has been in business since 2008! We have been involved in a number of large scale projects in the Telecommunications Civil Construction Industry completing works for Tier 1 Companies such as Telstra & NBN for the past 5+ years subcontracting though Delivery Partners such as Lendlease, Visionstream, Downer, Service Stream, BSA and Mirait Technologies. We are very familiar with the Tier 1 Safety standards expected from these companies and the quality of work that needs to be delivered to maintain healthy relationships and flow of work.Our Capabilities include:•	Cable Hauling•	Tech Fibre, Copper, Coax•	Pit and Pipe•	Trenching / Grundomat•	Pit to Pole•	Road Crossings – Open cut and boring / grundomat•	Fully dedicated reinstatement crew – Asphalt, Concrete, CBD Pavers (all surface types)•	Crossover and Footpath Reinstatement as well as specialised paving	Currently GC Cable is in a growth phase and we are looking to expand our capabilities and work volumes.",0414 350 486,Telecommunication,2-10 employees,http://gccable.com.au,"KEILOR EAST, VIC",Privately Held,null,https://www.linkedin.com/company/gc-cable/,"Jalan Paya Nahu 2, Kampung Paya Nahu, 08000 Sungai Petani, Kedah, Malaysia",5.6437091,100.5162963,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SpinTel,"Suite 201, Level 2, 418A Elizabeth Street, Surry Hills, New South Wales 2010, AU","Established in 1996, SpinTel is a multi-award-winning Telecommunications and Internet Service provider. SpinTel provides high quality mobile and fixed-line telephony and broadband services to both consumer and business markets.

SpinTel has been voted one of the ‘Best of the Best’ by Money magazine for 2007, 2010, 2011 and 2012. The company has also been recognised as one of Australia’s fastest growing and most innovative businesses by BRW's Fast 100 List for 2010 and 2011.",null,Telecommunication,51-200 employees,https://www.spintel.net.au/,"Surry Hills, New South Wales",Privately Held,null,https://www.linkedin.com/company/spintel/,"Suite 201, Level 2, Surry Hills, New South Wales, 2010, AU",-25.728104,134.49019,Surry Hills,SpinTel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
FTS Resolve,"46-48 Capital Link Drive, Campbellfield, VIC 3061, AU","At FTS Resolve, we believe that nothing is insurmountable.  We don’t shy away from a challenge. In fact, we thrive on challenge and whatever it is, we’ll find a way to make it happen.We apply this mindset to the supply, installation, maintenance and management of nationwide telecommunications and electrical network infrastructure projects. The FTS Resolve team have a unique set of skills and capabilities that allow us to offer a turnkey solution, so you don’t need to juggle the management of different contractors and providers. We can even take the role of Project Manager and oversee the completion of the works for you.You can rest assured that our efficient practices and quality services will enable project certainty and confidence, every time.We offer an end-to-end service for telecommunications and electrical projects (see our full list of specialties below) and are committed to the highest health and safety standards. No matter the scale of your works, we can move quickly and have the systems and processes to provide quality work with efficiency.",null,Telecommunication,51-200 employees,http://www.ftsresolve.com.au,"Campbellfield, VIC",Privately Held,null,https://www.linkedin.com/company/fts-construction/,"46-48 Capital Link Dr, Campbellfield VIC 3061, Australia",-37.653259,144.9636531,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ignite Telecom,"56 Berry St, North Sydney, New South Wales 2060, AU","Ignite Telecom is an Australian-based communications provider, specialising in building tailored connectivity solutions for all business sizes. Ignite offer a unique personalised service with over a thousand Australian businesses currently experiencing the difference. Our superior end-to-end product range, supported by illustrious tier 1 network carriers, ensure our direct clients & partners made up of MSP's, aggregated buying groups, affiliates & start up's experience a premium, including excellent coverage, choice, and reliability.Customer service is the core value of our entire business. We strive to provide what many business owners believe no longer exists in the Australian telecommunication industry. Together we will enable your business to achieve its goals.Spark up a conversation today and experience the difference.",1300 000 446,Telecommunication,11-50 employees,http://www.ignitetelecom.com.au,"North Sydney, New South Wales",Privately Held,null,https://www.linkedin.com/company/ignite-corporation-pty-ltd/,"100 Walker St, North Sydney NSW 2060, Australia",-33.8382841,151.2086505,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
VPN Solutions,"Level 20, Tower A, Zenith Centre, 821 Pacific Highway, Chatswood, NSW 2067, AU","VPN Solutions (now part of the Over The Wire family) is a highly experienced Telecommunications Service Provider focused on delivering innovative Private IP WAN & Internet solutions for our customers.Key services we offer are:- Managed Private Data Networks for business.- Secure Internet connectivity.- Hosted voice & cloud phone systems.- SIP Trunking to replace expensive ISDN voice services.- Cloud connectivity.- Data Centre, Colocation, and DR capabilities.",1300 767 876,Telecommunication,11-50 employees,http://www.vpnsolutions.com.au,"Chatswood, NSW",Public Company,null,https://www.linkedin.com/company/vpn-solutions/,"Level 24/100 Creek St, Brisbane City QLD 4000, Australia",-27.4666936,153.0278653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Wales Telecommunications Services,"7-13 Victoria Ave, 1A, Castle Hill, New South Wales 2154, AU",null,null,Telecommunication,11-50 employees,https://walestelecommunications.com.au,"Castle Hill, New South Wales",Privately Held,null,https://www.linkedin.com/company/wales-telecommunications-services/,"7-13 Victoria Ave, Castle Hill, New South Wales, 2154, AU",-25.728104,134.49019,Castle Hill,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Partner Wholesale Networks,"63 Tope St, South Melbourne, Victoria 3205, AU","Established by Graeme Kelly & Alex Kontouris, Partner Wholesale Networks (PWN) is a leading wholesale provider of corporate telecoms including unified communications, cloud solutions, fixed line, Telstra wholesale mobile  and data services. Graeme and Alex are highly experienced telecommunication professionals, having run businesses in the Australian Service Provider industry since 1996. They are generous with sharing their experience and provide mentoring and long term support to partners to ensure success.PWN has strong relationships and support from the major carriers, and offers:White label wholesale (fee for service)Build your own brand - JV partneringAgent/dealer program ( www.nowtelecom.com.au )PWN has a national presence and is always looking for companies & sales professionals to engage with.",1800 701 138,Telecommunication,11-50 employees,http://www.partnerwholesale.com.au,"South Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/partner-wholesale-networks/,"63 Tope St, South Melbourne, Victoria, 3205, AU",-25.728104,134.49019,South Melbourne,South Melbourne Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Mobile Telecom,"Suite 9, Level 1, Emerald House, 11 Sunshine Beach Road, Noosa Heads, QLD 4567, AU","Mobile Telecom was founded by Jason Hay in 2005 and has evolved and grown over the years to become one of Australia’s most trusted telecommunication brokers.

We have been able to help thousands of small and medium size businesses save hundreds of thousands of dollars combined  every year on telephone and IT related expenses!

We specialise in securing the most competitive pricing for all our clients big or small. And we make the transition simple, as we notify the client’s current telco of the changes so all they have to do is say ‘yes’, then sit back, relax and enjoy the savings and ongoing personal account management – best of all our service is offered free of charge, as our time is paid for by the telephone companies.  

We are set apart by our competitors with our awesome team who are dedicated to offering the best customer experience to all our clients. We are a highly systemised business which keeps in regular communication with our clients with new orders as well as always keeping them up-to-date with the best plans as they change and as new technology becomes available. 

We are an independent company of all of our telco suppliers, and therefore completely unbiased when it comes to ensuring our clients receive the best possible deal!!",null,Telecommunication,2-10 employees,null,"Noosa Heads, QLD",Privately Held,null,https://www.linkedin.com/company/mobile-telecom/,"92, Jalan Kebudayaan 6, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.539677,103.628204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Optical Solutions Australia (OSA),"Unit 3/30 Prohasky Street, Melbourne, VIC 3207, AU","Founded in 2002, OSA has rapidly risen to become Australia’s No. 1 independently owned designer and distributor of world class network solutions.Distribution experts We are the largest independently owned distributor in our space.Our six branches deliver Australia-wide logistics. All branches have fully stocked warehouses and trade counters, and are strategically located near airports and major transport routes.We pride ourselves on our reputation for delivering on time, every time.Driving the market through innovation We are the only Network Solutions & Distribution Company in Australia with a research and development lab…in fact we have 3 labs located around Australia.Our investment in dynamic and world class R&D facilities allows us to conduct system design and staging for our clients, and engineer innovative systems-based solutions.We always stay one step ahead of our competition and we drive the market in innovation.Fiercely independent & vendor agnostic Our independent Australian ownership puts us in a unique position to offer our integration and installation partners and customers a best-in-class solution.We select products based on our client’s requirements (not cosy vendor partnerships).This means our vendors react to the market instead of dictating it.Designing open source & future-proof systems Our R&D capabilities enable us to engineer open-source systems for our clients that future-proof infrastructure and reduce costs.The client outcome is a better solution for the same budget.We have the freedom to make strategic decisions without shackles of large corporation.This gives our clients freedom because we engineer vendor agnostic solutions for the next two generations of technology.Capable, Flexible & Agile We’re big enough to offer competitive pricing and reliable delivery for any size project… but small enough to be flexible and agile.We partner with clients ranging from large multinational corporations to local installation managers.Our investment in R&D and national network of fully stocked warehouses provides us with the unique ability to service customers and projects of all sizes, Australia wide.Helping our clients scale Our buying power allows us to offer major brands at highly competitive prices, regardless of the size of the client’s purchase order.We also help our clients increase invoice value by keeping abreast of new technologies that allow for the job to be done faster, better and cheaper.Our support has helped many small businesses scale successfully.Multiple industry experience Over the years we have been entrusted with the supply, design and support services for some of Australia’s largest infrastructure and telecommunications projects.We’ve worked across a multitude of industries including:  Mining, Utility, Telecommunications, Education, Government, Construction and Enterprise market segments.",1300 130 423,Telecommunication,11-50 employees,http://www.opticalsolutions.com.au,"Melbourne, VIC",Privately Held,null,https://www.linkedin.com/company/optical-solutions-australia/,"22 Isa St, Fyshwick ACT 2609, Australia",-35.326811,149.172572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NNNCo (National Narrowband Network Co),"Level 1, 18 Bulletin Place, Sydney, NSW 2000, AU","NNNCo is a leading Australian IoT solutions partner providing fully integrated end-to-end solutions – from devices to network connectivity, platforms, analytics and applications - in key areas such as cities, utilities, agriculture, infrastructure, access management and asset monitoring. NNNCo is Australia’s LoRaWAN network operator, dedicated to building and operating Australia’s Narrowband Network for the Internet of Things (IoT). We’re working with Australian councils, energy and water utilities, technology providers and innovators to roll out large-scale, carrier-grade network solutions.Our vision is to support the rapid and collaborative growth of IoT in Australia by providing a low-cost, reliable and secure eco-system that:- Supports more effective operation of infrastructure and services- Enables innovation across industries as diverse as agriculture, logistics, manufacturing and health; and- Shares information that can make individual Australia’s lives safer, healthier and more efficient",null,Telecommunication,11-50 employees,http://www.nnnco.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/nnnco/,"Level 5/155 Clarence St, Sydney NSW 2000, Australia",-33.8679973,151.2048452,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Vodafone Business Centre West,"39 Little Boundary Rd, UNIT 3, Laverton North, Victoria 3026, AU","We strongly believe in etching the future of businesses in Australia. Thus, transforming Businesses into “Future Ready” businesses.  At VBC West we have a prime directive of care, purpose and passion to serve our clients with world’s leading mobile telecommunication services.  Our proud clients enjoy our support from our wide-spread offices across Victoria, Western Australia, South Australia, Queensland and New South Wales. Vodafone Business Centre West, popularly known as VBC West is part of this elite channel under VBC Group and collectively VBC Group provides state of the art mobility solutions from Vodafone Australia.  We are passionate about helping Australian businesses become a Ready Business. A Ready Business has the power to thrive today and prepare for tomorrow – by being more agile, better connected to your people and engaging your customers more effectively.Reach out to us to transform your business into a ready business by calling us on 1300 822 287 OR email us at customerrelations@vbcwest.com.au",1300 822 287,Telecommunication,11-50 employees,https://www.vbcwest.com.au,"Laverton North, Victoria",Privately Held,null,https://www.linkedin.com/company/vodafone-business-centre-west/,"3/37-39 Little Boundary Rd, Laverton North VIC 3026, Australia",-37.8179257,144.8177938,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
TC Communications,"Unit A3, Cameron Centre, 255 Rawson St, Auburn, NSW 2144, AU","Do you have communication problems due to being remote (i.e. out of 3G range) or mobile (in the air, or at sea)? 

We can solve that problem for you.

TC Communications specialises in building primarily mobile/deployable satellite communications systems for military and government customers as well as customers in markets such as media, mining, oil and gas and aid agencies. Whether you need data, voice, or both, we deliver it to you via one of many satellite networks.

The key is knowledge and optimisation. In satcom it's not the price per megabyte, it's how many megabytes you send.

We can deliver voice or data anywhere. We've delivered applications and capability via satellite in every form, from satphones to BGAN, SCADA telemetry to marine broadband, tracking to VSAT. We're experts on the Inmarsat network, but have devised solutions on Iridium, Thuraya, and many VSAT networks.

TC provides non-internet-traversing backhaul for Australian customers who want guaranteed or secure performance. We have a 7x24 help desk for all our customers. 

We have developed our own range of Satcom Gadgets, appliances that enable or optimise working over satcoms. These include devices for your legacy serial devices to communicate over IP-based satcom terminals, interfaces that use satcom and PSTN to give you push-to-talk radio anywhere in the world, least-cost routing between 3G and satcom, and our own satellite PBX.",null,Telecommunication,11-50 employees,http://www.tc.com.au/,"Auburn, NSW",Privately Held,null,https://www.linkedin.com/company/tc-communications/,"18 Tai Seng St, #04-01, Singapore 539775",1.336588,103.888801,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
